# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 39.9920 fs, Time steps = [8.0000] as
# Kick = [0, 0, 0.001]
# Gaussian folding, Width = 0.2123 eV = 0.007802 Hartree <=> FWHM = 0.499928 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.100000    -0.0000000000e+00     0.0000000000e+00     6.6578464100e-03
   18.150000     0.0000000000e+00     0.0000000000e+00     1.0283612302e-02
   18.200000     0.0000000000e+00     0.0000000000e+00     1.5362224589e-02
   18.250000     0.0000000000e+00     0.0000000000e+00     2.1859457725e-02
   18.300000     0.0000000000e+00     0.0000000000e+00     2.9496955163e-02
   18.350000     0.0000000000e+00     0.0000000000e+00     3.7703772197e-02
   18.400000     0.0000000000e+00     0.0000000000e+00     4.5650097383e-02
   18.450000     0.0000000000e+00     0.0000000000e+00     5.2374691396e-02
   18.500000     0.0000000000e+00     0.0000000000e+00     5.6982467796e-02
   18.550000     0.0000000000e+00     0.0000000000e+00     5.8855233884e-02
   18.600000     0.0000000000e+00     0.0000000000e+00     5.7804460153e-02
   18.650000     0.0000000000e+00     0.0000000000e+00     5.4110591732e-02
   18.700000     0.0000000000e+00     0.0000000000e+00     4.8434626411e-02
   18.750000     0.0000000000e+00     0.0000000000e+00     4.1636110614e-02
   18.800000     0.0000000000e+00     0.0000000000e+00     3.4564503853e-02
   18.850000     0.0000000000e+00     0.0000000000e+00     2.7893522387e-02
   18.900000     0.0000000000e+00     0.0000000000e+00     2.2042153338e-02
   18.950000     0.0000000000e+00     0.0000000000e+00     1.7187026667e-02
   19.000000     0.0000000000e+00     0.0000000000e+00     1.3338186217e-02
   19.050000     0.0000000000e+00     0.0000000000e+00     1.0436519037e-02
   19.100000     0.0000000000e+00     0.0000000000e+00     8.4366519247e-03
   19.150000     0.0000000000e+00     0.0000000000e+00     7.3551260860e-03
   19.200000     0.0000000000e+00     0.0000000000e+00     7.2792356061e-03
   19.250000     0.0000000000e+00     0.0000000000e+00     8.3408664239e-03
   19.300000     0.0000000000e+00     0.0000000000e+00     1.0662696473e-02
   19.350000     0.0000000000e+00     0.0000000000e+00     1.4286143222e-02
   19.400000     0.0000000000e+00     0.0000000000e+00     1.9095586811e-02
   19.450000     0.0000000000e+00     0.0000000000e+00     2.4761015195e-02
   19.500000     0.0000000000e+00     0.0000000000e+00     3.0725643815e-02
   19.550000     0.0000000000e+00     0.0000000000e+00     3.6259219750e-02
   19.600000     0.0000000000e+00     0.0000000000e+00     4.0578813610e-02
   19.650000     0.0000000000e+00     0.0000000000e+00     4.3012122193e-02
   19.700000     0.0000000000e+00     0.0000000000e+00     4.3155747786e-02
   19.750000     0.0000000000e+00     0.0000000000e+00     4.0975364169e-02
   19.800000     0.0000000000e+00     0.0000000000e+00     3.6811666086e-02
   19.850000     0.0000000000e+00     0.0000000000e+00     3.1289461823e-02
   19.900000     0.0000000000e+00     0.0000000000e+00     2.5162095841e-02
   19.950000     0.0000000000e+00     0.0000000000e+00     1.9143687458e-02
   20.000000     0.0000000000e+00     0.0000000000e+00     1.3779489206e-02
   20.050000     0.0000000000e+00     0.0000000000e+00     9.3836439583e-03
   20.100000     0.0000000000e+00     0.0000000000e+00     6.0457009936e-03
   20.150000     0.0000000000e+00     0.0000000000e+00     3.6852921932e-03
   20.200000     0.0000000000e+00     0.0000000000e+00     2.1256240696e-03
   20.250000     0.0000000000e+00    -0.0000000000e+00     1.1604818157e-03
   20.300000     0.0000000000e+00    -0.0000000000e+00     6.0056676258e-04
   20.350000     0.0000000000e+00     0.0000000000e+00     2.9652950123e-04
   20.400000     0.0000000000e+00     0.0000000000e+00     1.4369093606e-04
   20.450000     0.0000000000e+00     0.0000000000e+00     7.6136232033e-05
   20.500000     0.0000000000e+00     0.0000000000e+00     5.6933624859e-05
   20.550000     0.0000000000e+00     0.0000000000e+00     6.8722525254e-05
   20.600000     0.0000000000e+00     0.0000000000e+00     1.0644595051e-04
   20.650000     0.0000000000e+00     0.0000000000e+00     1.7233986212e-04
   20.700000     0.0000000000e+00     0.0000000000e+00     2.7252120127e-04
   20.750000     0.0000000000e+00     0.0000000000e+00     4.1438764717e-04
   20.800000     0.0000000000e+00     0.0000000000e+00     6.0425186157e-04
   20.850000     0.0000000000e+00     0.0000000000e+00     8.4495929649e-04
   20.900000     0.0000000000e+00     0.0000000000e+00     1.1335662203e-03
   20.950000     0.0000000000e+00     0.0000000000e+00     1.4594434658e-03
   21.000000     0.0000000000e+00     0.0000000000e+00     1.8034028876e-03
   21.050000     0.0000000000e+00     0.0000000000e+00     2.1385677587e-03
   21.100000     0.0000000000e+00     0.0000000000e+00     2.4336257537e-03
   21.150000     0.0000000000e+00     0.0000000000e+00     2.6587097952e-03
   21.200000     0.0000000000e+00     0.0000000000e+00     2.7934361576e-03
   21.250000    -0.0000000000e+00     0.0000000000e+00     2.8357474763e-03
   21.300000    -0.0000000000e+00     0.0000000000e+00     2.8094567233e-03
   21.350000    -0.0000000000e+00     0.0000000000e+00     2.7680595235e-03
   21.400000    -0.0000000000e+00     0.0000000000e+00     2.7926162444e-03
   21.450000    -0.0000000000e+00     0.0000000000e+00     2.9822733380e-03
   21.500000     0.0000000000e+00     0.0000000000e+00     3.4372364196e-03
   21.550000     0.0000000000e+00    -0.0000000000e+00     4.2357584424e-03
   21.600000     0.0000000000e+00    -0.0000000000e+00     5.4089711358e-03
   21.650000     0.0000000000e+00    -0.0000000000e+00     6.9197739608e-03
   21.700000     0.0000000000e+00    -0.0000000000e+00     8.6534225258e-03
   21.750000     0.0000000000e+00    -0.0000000000e+00     1.0426431151e-02
   21.800000     0.0000000000e+00    -0.0000000000e+00     1.2015976327e-02
   21.850000     0.0000000000e+00     0.0000000000e+00     1.3204902856e-02
   21.900000     0.0000000000e+00     0.0000000000e+00     1.3830467252e-02
   21.950000     0.0000000000e+00     0.0000000000e+00     1.3821801912e-02
   22.000000     0.0000000000e+00     0.0000000000e+00     1.3214191646e-02
   22.050000     0.0000000000e+00     0.0000000000e+00     1.2136940670e-02
   22.100000     0.0000000000e+00     0.0000000000e+00     1.0781957546e-02
   22.150000     0.0000000000e+00     0.0000000000e+00     9.3670362459e-03
   22.200000     0.0000000000e+00     0.0000000000e+00     8.1076794035e-03
   22.250000     0.0000000000e+00     0.0000000000e+00     7.2043710456e-03
   22.300000     0.0000000000e+00     0.0000000000e+00     6.8421374998e-03
   22.350000     0.0000000000e+00     0.0000000000e+00     7.1911885526e-03
   22.400000     0.0000000000e+00     0.0000000000e+00     8.3955073676e-03
   22.450000     0.0000000000e+00     0.0000000000e+00     1.0541796798e-02
   22.500000     0.0000000000e+00     0.0000000000e+00     1.3612335761e-02
   22.550000     0.0000000000e+00     0.0000000000e+00     1.7437590801e-02
   22.600000     0.0000000000e+00     0.0000000000e+00     2.1672127615e-02
   22.650000     0.0000000000e+00     0.0000000000e+00     2.5815515476e-02
   22.700000     0.0000000000e+00     0.0000000000e+00     2.9286868965e-02
   22.750000     0.0000000000e+00     0.0000000000e+00     3.1541026700e-02
   22.800000     0.0000000000e+00     0.0000000000e+00     3.2194621962e-02
   22.850000     0.0000000000e+00     0.0000000000e+00     3.1121344634e-02
   22.900000     0.0000000000e+00     0.0000000000e+00     2.8483433066e-02
   22.950000     0.0000000000e+00     0.0000000000e+00     2.4688753976e-02
   23.000000     0.0000000000e+00     0.0000000000e+00     2.0289919464e-02
   23.050000     0.0000000000e+00     0.0000000000e+00     1.5861280601e-02
   23.100000     0.0000000000e+00     0.0000000000e+00     1.1892972359e-02
   23.150000     0.0000000000e+00     0.0000000000e+00     8.7284973673e-03
   23.200000     0.0000000000e+00     0.0000000000e+00     6.5513125443e-03
   23.250000     0.0000000000e+00     0.0000000000e+00     5.4070469788e-03
   23.300000     0.0000000000e+00     0.0000000000e+00     5.2391157360e-03
   23.350000     0.0000000000e+00     0.0000000000e+00     5.9184724669e-03
   23.400000     0.0000000000e+00     0.0000000000e+00     7.2593184380e-03
   23.450000     0.0000000000e+00     0.0000000000e+00     9.0251161936e-03
   23.500000     0.0000000000e+00     0.0000000000e+00     1.0937003673e-02
   23.550000     0.0000000000e+00     0.0000000000e+00     1.2696327064e-02
   23.600000     0.0000000000e+00     0.0000000000e+00     1.4025151447e-02
   23.650000     0.0000000000e+00     0.0000000000e+00     1.4717426326e-02
   23.700000     0.0000000000e+00     0.0000000000e+00     1.4684742561e-02
   23.750000     0.0000000000e+00     0.0000000000e+00     1.3978949232e-02
   23.800000     0.0000000000e+00     0.0000000000e+00     1.2780466237e-02
   23.850000     0.0000000000e+00     0.0000000000e+00     1.1353022408e-02
   23.900000     0.0000000000e+00     0.0000000000e+00     9.9773898168e-03
   23.950000     0.0000000000e+00     0.0000000000e+00     8.8834977786e-03
   24.000000     0.0000000000e+00     0.0000000000e+00     8.1998985551e-03
   24.050000     0.0000000000e+00     0.0000000000e+00     7.9330325242e-03
   24.100000     0.0000000000e+00     0.0000000000e+00     7.9792539727e-03
   24.150000     0.0000000000e+00     0.0000000000e+00     8.1634636219e-03
   24.200000     0.0000000000e+00     0.0000000000e+00     8.2917877440e-03
   24.250000     0.0000000000e+00     0.0000000000e+00     8.2032217501e-03
   24.300000     0.0000000000e+00     0.0000000000e+00     7.8068155028e-03
   24.350000     0.0000000000e+00     0.0000000000e+00     7.0963093551e-03
   24.400000     0.0000000000e+00     0.0000000000e+00     6.1416421521e-03
   24.450000     0.0000000000e+00     0.0000000000e+00     5.0640563093e-03
   24.500000     0.0000000000e+00     0.0000000000e+00     4.0060676137e-03
   24.550000     0.0000000000e+00     0.0000000000e+00     3.1077482537e-03
   24.600000     0.0000000000e+00     0.0000000000e+00     2.4967117663e-03
   24.650000     0.0000000000e+00     0.0000000000e+00     2.2926162936e-03
   24.700000     0.0000000000e+00     0.0000000000e+00     2.6203929969e-03
   24.750000     0.0000000000e+00     0.0000000000e+00     3.6220141735e-03
   24.800000     0.0000000000e+00     0.0000000000e+00     5.4559253100e-03
   24.850000     0.0000000000e+00     0.0000000000e+00     8.2768381154e-03
   24.900000     0.0000000000e+00     0.0000000000e+00     1.2195891151e-02
   24.950000     0.0000000000e+00     0.0000000000e+00     1.7230265576e-02
   25.000000     0.0000000000e+00     0.0000000000e+00     2.3258716869e-02
   25.050000     0.0000000000e+00     0.0000000000e+00     3.0001144389e-02
   25.100000     0.0000000000e+00     0.0000000000e+00     3.7033951830e-02
   25.150000     0.0000000000e+00     0.0000000000e+00     4.3840190150e-02
   25.200000     0.0000000000e+00     0.0000000000e+00     4.9880204843e-02
   25.250000     0.0000000000e+00     0.0000000000e+00     5.4661987095e-02
   25.300000     0.0000000000e+00     0.0000000000e+00     5.7794488397e-02
   25.350000     0.0000000000e+00     0.0000000000e+00     5.9018950088e-02
   25.400000     0.0000000000e+00     0.0000000000e+00     5.8224626472e-02
   25.450000     0.0000000000e+00     0.0000000000e+00     5.5458298848e-02
   25.500000     0.0000000000e+00     0.0000000000e+00     5.0930183730e-02
   25.550000     0.0000000000e+00     0.0000000000e+00     4.5008460181e-02
   25.600000     0.0000000000e+00     0.0000000000e+00     3.8189976045e-02
   25.650000     0.0000000000e+00     0.0000000000e+00     3.1040900847e-02
   25.700000     0.0000000000e+00     0.0000000000e+00     2.4115158151e-02
   25.750000     0.0000000000e+00     0.0000000000e+00     1.7871435872e-02
   25.800000     0.0000000000e+00     0.0000000000e+00     1.2613067050e-02
   25.850000     0.0000000000e+00     0.0000000000e+00     8.4669521619e-03
   25.900000     0.0000000000e+00     0.0000000000e+00     5.4028462693e-03
   25.950000     0.0000000000e+00     0.0000000000e+00     3.2807687263e-03
   26.000000     0.0000000000e+00     0.0000000000e+00     1.9079584957e-03
   26.050000     0.0000000000e+00     0.0000000000e+00     1.0887473633e-03
   26.100000     0.0000000000e+00     0.0000000000e+00     6.5781651801e-04
   26.150000     0.0000000000e+00     0.0000000000e+00     4.9504434416e-04
   26.200000     0.0000000000e+00     0.0000000000e+00     5.2536683208e-04
   26.250000     0.0000000000e+00     0.0000000000e+00     7.0895852648e-04
   26.300000     0.0000000000e+00     0.0000000000e+00     1.0266349836e-03
   26.350000     0.0000000000e+00     0.0000000000e+00     1.4642670655e-03
   26.400000     0.0000000000e+00     0.0000000000e+00     1.9992433909e-03
   26.450000     0.0000000000e+00     0.0000000000e+00     2.5917254061e-03
   26.500000     0.0000000000e+00     0.0000000000e+00     3.1830010044e-03
   26.550000     0.0000000000e+00     0.0000000000e+00     3.7019655876e-03
   26.600000     0.0000000000e+00     0.0000000000e+00     4.0785033817e-03
   26.650000     0.0000000000e+00     0.0000000000e+00     4.2599863803e-03
   26.700000     0.0000000000e+00     0.0000000000e+00     4.2254676196e-03
   26.750000     0.0000000000e+00     0.0000000000e+00     3.9924576172e-03
   26.800000     0.0000000000e+00     0.0000000000e+00     3.6135959447e-03
   26.850000     0.0000000000e+00    -0.0000000000e+00     3.1641262052e-03
   26.900000    -0.0000000000e+00    -0.0000000000e+00     2.7242760079e-03
   26.950000    -0.0000000000e+00    -0.0000000000e+00     2.3620799676e-03
   27.000000    -0.0000000000e+00    -0.0000000000e+00     2.1214444944e-03
   27.050000    -0.0000000000e+00    -0.0000000000e+00     2.0179836582e-03
   27.100000    -0.0000000000e+00    -0.0000000000e+00     2.0425833057e-03
   27.150000    -0.0000000000e+00    -0.0000000000e+00     2.1708490600e-03
   27.200000    -0.0000000000e+00    -0.0000000000e+00     2.3759469405e-03
   27.250000    -0.0000000000e+00    -0.0000000000e+00     2.6424799523e-03
   27.300000    -0.0000000000e+00    -0.0000000000e+00     2.9791986960e-03
   27.350000     0.0000000000e+00    -0.0000000000e+00     3.4279418714e-03
   27.400000     0.0000000000e+00    -0.0000000000e+00     4.0653314811e-03
   27.450000     0.0000000000e+00    -0.0000000000e+00     4.9932908404e-03
   27.500000     0.0000000000e+00    -0.0000000000e+00     6.3157179406e-03
   27.550000    -0.0000000000e+00    -0.0000000000e+00     8.1025344418e-03
   27.600000    -0.0000000000e+00    -0.0000000000e+00     1.0348392081e-02
   27.650000    -0.0000000000e+00    -0.0000000000e+00     1.2939284187e-02
   27.700000    -0.0000000000e+00    -0.0000000000e+00     1.5642684948e-02
   27.750000     0.0000000000e+00    -0.0000000000e+00     1.8132653768e-02
   27.800000     0.0000000000e+00    -0.0000000000e+00     2.0050318296e-02
   27.850000     0.0000000000e+00    -0.0000000000e+00     2.1085874848e-02
   27.900000     0.0000000000e+00    -0.0000000000e+00     2.1057146819e-02
   27.950000     0.0000000000e+00    -0.0000000000e+00     1.9957912100e-02
   28.000000     0.0000000000e+00    -0.0000000000e+00     1.7958746065e-02
   28.050000     0.0000000000e+00    -0.0000000000e+00     1.5360390598e-02
   28.100000     0.0000000000e+00    -0.0000000000e+00     1.2516882425e-02
   28.150000     0.0000000000e+00    -0.0000000000e+00     9.7551191199e-03
   28.200000     0.0000000000e+00    -0.0000000000e+00     7.3156547082e-03
   28.250000     0.0000000000e+00    -0.0000000000e+00     5.3284836829e-03
   28.300000     0.0000000000e+00    -0.0000000000e+00     3.8235163040e-03
   28.350000     0.0000000000e+00    -0.0000000000e+00     2.7647200558e-03
   28.400000     0.0000000000e+00    -0.0000000000e+00     2.0928865025e-03
   28.450000     0.0000000000e+00    -0.0000000000e+00     1.7641202541e-03
   28.500000     0.0000000000e+00    -0.0000000000e+00     1.7762348363e-03
   28.550000     0.0000000000e+00    -0.0000000000e+00     2.1797985088e-03
   28.600000     0.0000000000e+00    -0.0000000000e+00     3.0728116804e-03
   28.650000     0.0000000000e+00    -0.0000000000e+00     4.5784941810e-03
   28.700000     0.0000000000e+00    -0.0000000000e+00     6.8066238957e-03
   28.750000     0.0000000000e+00    -0.0000000000e+00     9.8024473233e-03
   28.800000     0.0000000000e+00    -0.0000000000e+00     1.3493641712e-02
   28.850000     0.0000000000e+00    -0.0000000000e+00     1.7652569027e-02
   28.900000     0.0000000000e+00    -0.0000000000e+00     2.1893459738e-02
   28.950000     0.0000000000e+00     0.0000000000e+00     2.5718010575e-02
   29.000000     0.0000000000e+00     0.0000000000e+00     2.8607675057e-02
   29.050000     0.0000000000e+00     0.0000000000e+00     3.0141609994e-02
   29.100000     0.0000000000e+00     0.0000000000e+00     3.0104717397e-02
   29.150000     0.0000000000e+00     0.0000000000e+00     2.8548781786e-02
   29.200000     0.0000000000e+00     0.0000000000e+00     2.5783897455e-02
   29.250000     0.0000000000e+00     0.0000000000e+00     2.2301785275e-02
   29.300000     0.0000000000e+00     0.0000000000e+00     1.8656351215e-02
   29.350000     0.0000000000e+00     0.0000000000e+00     1.5339556692e-02
   29.400000     0.0000000000e+00    -0.0000000000e+00     1.2687971204e-02
   29.450000     0.0000000000e+00    -0.0000000000e+00     1.0840535980e-02
   29.500000     0.0000000000e+00    -0.0000000000e+00     9.7491782558e-03
   29.550000    -0.0000000000e+00    -0.0000000000e+00     9.2289307334e-03
   29.600000    -0.0000000000e+00     0.0000000000e+00     9.0272112270e-03
   29.650000    -0.0000000000e+00     0.0000000000e+00     8.8924924504e-03
   29.700000    -0.0000000000e+00     0.0000000000e+00     8.6277620667e-03
   29.750000     0.0000000000e+00     0.0000000000e+00     8.1208600789e-03
   29.800000     0.0000000000e+00     0.0000000000e+00     7.3501350024e-03
   29.850000     0.0000000000e+00     0.0000000000e+00     6.3691338133e-03
   29.900000     0.0000000000e+00     0.0000000000e+00     5.2778215884e-03
   29.950000     0.0000000000e+00     0.0000000000e+00     4.1896060661e-03
   30.000000     0.0000000000e+00     0.0000000000e+00     3.2028331072e-03
