H2O_gs ID=1 IR-X	H2O_gs ID=1 IR-Y	H2O_es ID=1 IR-X	H2O_es ID=1 IR-Y
690	0.004322769493868016	690	0.025869501209674878
695	0.004367369872024097	695	0.026191930431722507
700	0.004412678685817326	700	0.026521104895113036
705	0.004458711114112053	705	0.02685722012281477
710	0.004505482745243274	710	0.027200478834582993
715	0.004553009590350758	715	0.02755109126789315
720	0.004601308097222569	720	0.027909275515704896
725	0.004650395164670398	725	0.02827525788207344
730	0.004700288157460119	730	0.02864927325669415
735	0.00475100492182228	735	0.029031565509541522
740	0.004802563801568369	740	0.029422387906844084
745	0.004854983654840057	745	0.029822003549723995
750	0.00490828387152002	750	0.030230685836923732
755	0.004962484391334311	755	0.030648718953143653
760	0.00501760572267794	760	0.031076398384623328
765	0.005073668962196782	765	0.031514031463717854
770	0.005130695815160816	770	0.03196193794434776
775	0.005188708616665404	775	0.03242045061033934
780	0.005247730353699314	780	0.03288991591882157
785	0.005307784688120244	785	0.03337069468100775
790	0.005368895980580696	790	0.03386316278286508
795	0.005431089315449449	795	0.034367711948365964
800	0.005494390526776225	800	0.03488475054822088
805	0.005558826225349766	805	0.03541470445721677
810	0.0056244238269022705	810	0.03595801796352863
815	0.005691211581516007	815	0.036515154733636375
820	0.005759218604291062	820	0.03708659883676744
825	0.005828474907336378	825	0.03767285583309906
830	0.005899011433149771	830	0.038274453930296125
835	0.005970860089456259	835	0.038891945213333216
840	0.006044053785577973	840	0.039525906952956213
845	0.0061186264704130985	845	0.0401769429985834
850	0.006194613172105717	850	0.04084568526193104
855	0.006272050039493099	855	0.041532795298180665
860	0.006350974385422124	860	0.04223896599208574
865	0.006431424732031694	865	0.04296492335705371
870	0.006513440858103858	870	0.043711428455937396
875	0.006597063848592314	875	0.04447927945303757
880	0.006682336146443505	880	0.04526931380766047
885	0.006769301606832361	885	0.04608241062050081
890	0.006858005553942165	890	0.046919493145140406
895	0.0069484948404258135	895	0.04778153147807555
900	0.007040817909694212	900	0.04866954544192456
905	0.007135024861186426	905	0.04958460767783365
910	0.007231167518785874	910	0.0505278469646087
915	0.007329299502557033	915	0.05150045178377026
920	0.007429476303988137	920	0.05250367415157709
925	0.007531755364937054	925	0.05353883374111106
930	0.00763619616049012	930	0.05460732231978816
935	0.00774286028595712	935	0.055710608530182684
940	0.007851811548240125	940	0.05685024304485636
945	0.007963116061829246	945	0.05802786412900504
950	0.008076842349695086	950	0.05924520364821396
955	0.008193061449365385	955	0.06050409356249214
960	0.008311847024492587	960	0.061806472952090706
965	0.008433275482239508	965	0.06315439562545586
970	0.008557426096832497	970	0.06455003836509457
975	0.00868438113965519	975	0.06599570987321526
980	0.008814226016281547	980	0.06749386048583687
985	0.008947049410874435	985	0.06904709273173903
990	0.009082943438405712	990	0.07065817282127088
995	0.00922200380518572	995	0.07233004315978257
1000	0.009364329978224634	1000	0.07406583599144623
1005	0.009510025363985378	1005	0.0758688882916747
1010	0.009659197497127986	1010	0.07774275804043461
1015	0.009811958239888785	1015	0.07969124202472921
1020	0.009968423992784766	1020	0.08171839533667834
1025	0.01012871591738425	1025	0.08382855275427763
1030	0.010292960171940093	1030	0.08602635221546101
1035	0.010461288160741163	1035	0.08831676062297081
1040	0.010633836798102451	1040	0.09070510224828475
1045	0.010810748787984253	1045	0.0931970900380809
1050	0.010992172920306794	1050	0.09579886016716951
1055	0.01117826438510932	1055	0.09851701022834702
1060	0.01136918510579236	1060	0.10135864150325252
1065	0.011565104092779459	1065	0.10433140582024047
1070	0.011766197819040812	1070	0.10744355757696204
1075	0.011972650619036986	1075	0.11070401158848638
1080	0.012184655112766863	1080	0.1141224075184383
1085	0.012402412656741465	1085	0.1177091817632351
1090	0.012626133823855367	1090	0.12147564779101647
1095	0.012856038914291318	1095	0.12543408609083376
1100	0.013092358499772907	1100	0.129597845068382
1105	0.013335334003676112	1105	0.13398145443722695
1110	0.013585218319725385	1110	0.13860075290541773
1115	0.013842276472235019	1115	0.1434730322542993
1120	0.014106786321114811	1120	0.14861720025868552
1125	0.01437903931514215	1125	0.15405396531691365
1130	0.014659341297313984	1130	0.15980604615996605
1135	0.014948013366434526	1135	0.16589841060848518
1140	0.015245392799471198	1140	0.17235854806707504
1145	0.01555183403962648	1145	0.17921678131414306
1150	0.015867709755531263	1150	0.18650662419694852
1155	0.016193411977470464	1155	0.19426519311857154
1160	0.0165293533171102	1160	0.20253368176059947
1165	0.016875968277813427	1165	0.21135791039147714
1170	0.017233714663314696	1170	0.22078896345369778
1175	0.017603075093282742	1175	0.23088393201608318
1180	0.017984558635140514	1180	0.24170678126557993
1185	0.01837870256244644	1185	0.25332936768439945
1190	0.018786074251179362	1190	0.2658326361579829
1195	0.019207273226426146	1195	0.27930803430823536
1200	0.01964293337325968	1200	0.2938591902680407
1205	0.020093725327033466	1205	0.30960391146898825
1210	0.020560359059925554	1210	0.3266765765550997
1215	0.021043586682362513	1215	0.3452310112712603
1220	0.021544205479967188	1220	0.36544396347572583
1225	0.022063061208932082	1225	0.3875193241634773
1230	0.022601051675256015	1230	0.411693283141308
1235	0.0231591306261331	1235	0.43824066335346396
1240	0.02373831198499457	1240	0.4674827518524687
1245	0.02433967446532482	1245	0.4997970451778297
1250	0.02496436660246322	1250	0.5356294626627457
1255	0.025613612247228672	1255	0.5755097677301602
1260	0.026288716570444123	1260	0.6200711962407314
1265	0.02699107263338338	1265	0.6700756545759394
1270	0.0277221685859188	1270	0.7264463667352042
1275	0.028483595561839183	1275	0.7903105930532817
1280	0.02927705634957602	1280	0.8630561274450194
1285	0.030104374926592795	1285	0.9464068852520241
1290	0.030967506957153064	1290	1.0425253081566965
1295	0.03186855136632226	1295	1.1541530074319546
1300	0.032809763118148816	1300	1.2848068281682916
1305	0.03379356734333639	1305	1.4390566868021308
1310	0.03482257498174409	1310	1.6229264595419275
1315	0.03589960012818899	1315	1.844484099275531
1320	0.03702767929681743	1320	2.114729846020675
1325	0.038210092850401424	1325	2.44896682127979
1330	0.03945038887707584	1330	2.8689761281733204
1335	0.040752409839184926	1335	3.406580122538638
1340	0.04212032236816322	1340	4.109695297505738
1345	0.04355865063707584	1345	5.053051494454685
1350	0.045072313810206044	1350	6.358111250019817
1355	0.04666666814886678	1355	8.232214427265802
1360	0.04834755444681847	1360	11.050657283495607
1365	0.050121351580213976	1365	15.54198940635306
1370	0.051995037089436244	1370	23.240304012197676
1375	0.053976255867935266	1375	37.6532265849332
1380	0.0560733982216266	1380	66.96021723440822
1385	0.05829568878828736	1385	122.55097399787913
1390	0.06065328807801575	1390	160.34011892024938
1395	0.06315740872360646	1395	109.10670275025588
1400	0.0658204489266724	1400	59.01484824486437
1405	0.06865614606791876	1405	33.81425630533964
1410	0.07167975403888795	1410	21.255218709235763
1415	0.0749082485740864	1415	14.417118669498228
1420	0.07836056575029902	1420	10.36147428016949
1425	0.0820578799172253	1425	7.782836143492571
1430	0.0860239286859546	1430	6.05024658824981
1435	0.09028539430136281	1435	4.833606127246814
1440	0.09487235285532468	1440	3.948153245283836
1445	0.09981880548311628	1445	3.2844678177192836
1450	0.10516330908848356	1450	2.7746110622845888
1455	0.11094972848015333	1455	2.374682274151143
1460	0.11722813736389257	1460	2.0553322869456374
1465	0.1240559028102736	1465	1.7963575392965903
1470	0.13149899713974914	1470	1.5834923426595495
1475	0.13963359336008926	1475	1.40643720158971
1480	0.14854801636000547	1480	1.257608803575049
1485	0.15834514340469888	1485	1.1313255657685701
1490	0.16914537605995086	1490	1.023263909758768
1495	0.18109034428358406	1495	0.9300872906856317
1500	0.19434755607513857	1500	0.8491880918581669
1505	0.20911627858560702	1505	0.7785048421018849
1510	0.22563503750817027	1510	0.716390678801838
1515	0.24419126361859841	1515	0.6615172925706498
1520	0.2651338176964085	1520	0.6128038355712148
1525	0.2888894170966853	1525	0.5693636534407929
1530	0.3159844145981125	1530	0.5304639162543873
1535	0.3470740149699115	1535	0.4954947019216067
1540	0.38298197310159027	1540	0.4639450869275037
1545	0.42475529012626184	1545	0.43538448790981743
1550	0.47374073030259484	1550	0.4094479774136169
1555	0.5316936697980332	1555	0.38582463577428533
1560	0.6009358237197817	1560	0.36424824283638274
1565	0.6845885249884283	1565	0.34448978772226907
1570	0.7869257023849244	1570	0.3263514021268429
1575	0.9139218014047438	1575	0.3096614163223315
1580	1.0741271727204753	1580	0.29427030668558174
1585	1.2801131273397612	1585	0.2800473557412166
1590	1.5509481879269849	1590	0.26687788513625565
1595	1.9166277900766855	1595	0.254660951973144
1600	2.4264027692593153	1600	0.24330742194091537
1605	3.165370105952311	1605	0.2327383504518833
1610	4.28980978268133	1610	0.22288361679890473
1615	6.108354467897015	1615	0.2136807671451466
1620	9.28335729484043	1620	0.20507403065083535
1625	15.35144783083741	1625	0.19701347975913674
1630	27.798040535847115	1630	0.18945431100561613
1635	49.45490138018451	1635	0.1823562269860836
1640	55.92548282440359	1640	0.17568290354789362
1645	34.53598675224599	1645	0.1694015290381632
1650	18.711448084824397	1650	0.16348240468667521
1655	10.947632675892484	1655	0.15789859702851283
1660	7.009852333835366	1660	0.15262563476538846
1665	4.822091700084011	1665	0.14764124369086296
1670	3.502509877282369	1670	0.14292511431501778
1675	2.652196906219349	1675	0.13845869765970734
1680	2.0747528745934267	1680	0.13422502538897532
1685	1.6657676466603222	1685	0.1302085510167015
1690	1.3660115341006733	1690	0.12639500941602952
1695	1.1400115483456306	1695	0.12277129225952509
1700	0.9655337002768744	1700	0.11932533735899961
1705	0.8280952269572852	1705	0.11604603016061461
1710	0.7179471437201896	1710	0.11292311589330695
1715	0.6283383689538045	1715	0.10994712107414319
1720	0.5544771814043944	1720	0.1071092832489912
1725	0.4928882432635044	1725	0.10440148799588894
1730	0.4410023640059648	1730	0.10181621234581399
1735	0.3968876959154334	1735	0.09934647388463098
1740	0.3590693755753339	1740	0.09698578489365409
1745	0.3264059120670472	1745	0.09472811096686823
1750	0.2980028318071025	1750	0.09256783361238222
1755	0.27315129784071523	1755	0.09049971640578748
1760	0.2512837891306071	1760	0.08851887431515816
1765	0.23194163543711538	1765	0.08662074586261652
1770	0.21475092154949332	1770	0.08480106782668856
1775	0.1994043856278525	1775	0.0830558522239204
1780	0.1856476679303389	1780	0.08138136533812262
1785	0.17326875594724245	1785	0.07977410859175763
1790	0.16208980493629677	1790	0.07823080107689381
1795	0.15196074249046362	1795	0.07674836358325701
1800	0.14275422625394046	1800	0.07532390397858595
1805	0.13436163745205532	1805	0.07395470381206339
1810	0.12668987417403507	1810	0.07263820602532352
1815	0.11965876714999955	1815	0.07137200366766241
1820	0.11319898374046584	1820	0.07015382952280817
1825	0.10725031756725	1825	0.06898154656411203
1830	0.10176028482267714	1830	0.06785313916345732
1835	0.09668296601873685	1835	0.06676670498667694
1840	0.09197804535189305	1840	0.06572044751493851
1845	0.08761001008786223	1845	0.06471266913749824
1850	0.08354748022618666	1850	0.0637417647665245
1855	0.07976264477844652	1855	0.06280621592942782
1860	0.07623078572082892	1860	0.06190458529836865
1865	0.07292987438288119	1865	0.06103551162040729
1870	0.06984022794917369	1870	0.060197705015160995
1875	0.06694421605909867	1875	0.05938994260988559
1880	0.064226009328021	1880	0.05861106448464234
1885	0.061671363083814594	1885	0.05785996990267955
1890	0.05926743079553882	1890	0.05713561380338074
1895	0.05700260262649418	1895	0.05643700353713643
1900	0.05486636531924707	1900	0.055763195823306064
1905	0.052849180252083766	1905	0.055113293914071104
1910	0.05094237702341052	1910	0.05448644494845964
1915	0.04913806034539053	1915	0.053881837482161764
1920	0.04742902837839589	1920	0.053298699179968205
1925	0.04580870092776796	1925	0.05273629465876583
1930	0.04427105616517262	1930	0.05219392347002309
1935	0.04281057473750746	1935	0.05167091821160713
1940	0.041422190294098195	1940	0.0511666427596004
1945	0.040101245603643726	1945	0.05068049061153755
1950	0.03884345355075685	1950	0.05021188333316859
1955	0.03764486240183702	1955	0.04976026910148015
1960	0.0365018248145338	1960	0.04932512133727744
1965	0.03541097013677416	1965	0.04890593742115106
1970	0.034369179602336986	1970	0.048502237487129715
1975	0.03337356408199444	1975	0.04811356328875651
1980	0.032421444093734264	1980	0.04773947713272588
1985	0.031510331813712746	1985	0.047379560875584856
1990	0.030637914862352015	1990	0.047033414979337884
1995	0.029802041668207206	1995	0.046700657622103355
2000	0.029000708236575114	2000	0.046380923860252804
2005	0.02823204617087094	2005	0.04607386483872447
2010	0.02749431181304655	2010	0.04577914704644228
2015	0.026785876385168498	2015	0.045496451613991906
2020	0.02610521702806049	2020	0.04522547365090863
2025	0.025450908644933056	2025	0.04496592162011909
2030	0.024821616468419315	2030	0.044717516747251676
2035	0.024216089278619457	2035	0.04447999246268981
2040	0.023633153207805735	2040	0.044253093874389485
2045	0.02307170607450676	2045	0.044036577269618855
2050	0.02253071219590561	2050	0.04383020964390337
2055	0.022009197632960706	2055	0.04363376825557643
2060	0.02150624582748941	2060	0.04344704020444362
2065	0.021020993594722537	2065	0.043269822033168454
2070	0.020552627438615644	2070	0.04310191935008029
2075	0.020100380160551292	2075	0.04294314647219121
2080	0.01966352773503778	2080	0.042793326087288294
2085	0.0192413864286516	2085	0.04265228893404219
2090	0.018833310140821395	2090	0.04251987349914165
2095	0.018438687947146655	2095	0.0423959257305279
2100	0.01805694182781404	2100	0.0422802987658625
2105	0.017687524565344958	2105	0.04217285267541768
2110	0.017329917797402953	2110	0.04207345421863041
2115	0.016983630211728103	2115	0.041981976613609195
2120	0.0166481958714668	2120	0.04189829931892819
2125	0.016323172660243346	2125	0.041822307827084904
2130	0.01600814083728902	2130	0.04175389346903726
2135	0.01570270169381653	2135	0.041692953229272633
2140	0.015406476302613764	2140	0.041639389570895566
2145	0.015119104353539197	2145	0.0415931102702532
2150	0.014840243068241513	2150	0.041554028260647864
2155	0.014569566188004033	2155	0.04152206148471389
2160	0.01430676302913802	2160	0.04149713275506295
2165	0.01405153760082245	2165	0.04147916962282648
2170	0.013803607780717618	2170	0.04146810425374768
2175	0.01356270454406942	2175	0.04146387331149713
2180	0.013328571242375244	2180	0.04146641784790694
2185	0.013100962928004029	2185	0.04147568319983792
2190	0.012879645721455798	2190	0.04149161889241262
2195	0.012664396218212623	2195	0.0415141785483641
2200	0.012455000932375773	2200	0.04154331980326734
2205	0.012251255774505638	2205	0.04157900422643497
2210	0.012052965561283161	2210	0.041621197247274325
2215	0.01185994355479663	2215	0.04166986808691618
2220	0.011672011029426518	2220	0.04172498969493926
2225	0.011488996864456045	2225	0.041786538691026665
2230	0.01131073716067665	2230	0.041854495311402735
2235	0.011137074879387605	2235	0.04192884335990996
2240	0.010967859502308167	2240	0.04200957016359659
2245	0.01080294671102995	2245	0.04209666653269595
2250	0.010642198084737802	2250	0.042190126724888366
2255	0.010485480815019831	2255	0.04228994841374625
2260	0.01033266743667214	2260	0.04239613266127216
2265	0.010183635573482161	2265	0.04250868389444823
2270	0.010038267698046516	2270	0.04262760988572427
2275	0.009896450904745727	2275	0.04275292173737988
2280	0.009758076695059476	2280	0.04288463386970408
2285	0.009623040774462561	2285	0.04302276401294373
2290	0.00949124286019408	2290	0.04316733320297954
2295	0.009362586499240527	2295	0.043318365780696214
2300	0.009236978895918232	2300	0.04347588939502018
2305	0.009114330748481858	2305	0.04363993500960586
2310	0.008994556094223912	2310	0.043810536913158324
2315	0.00887757216256569	2315	0.04398773273338722
2320	0.008763299235672926	2320	0.04417156345459393
2325	0.008651660516159902	2325	0.044362073438900404
2330	0.008542582001473965	2330	0.044559310451135675
2335	0.00843599236457882	2335	0.044763325687402086
2340	0.008331822840579158	2340	0.04497417380735095
2345	0.00823000711895205	2345	0.04519191297020375
2350	0.00813048124107147	2350	0.04541660487456233
2355	0.008033183502732022	2355	0.0456483148020583
2360	0.007938054361396173	2360	0.045887111664899324
2365	0.007845036347906365	2365	0.04613306805737719
2370	0.007754073982419139	2370	0.04638626031140988
2375	0.007665113694333303	2375	0.046646768556197565
2380	0.007578103745997905	2380	0.046914676782080354
2385	0.00749299415999864	2385	0.047190072908693384
2390	0.0074097366498334025	2390	0.047473048857523265
2395	0.00732828455379884	2395	0.04776370062897833
2400	0.00724859277192034	2400	0.04806212838409396
2405	0.00717061770576766	2405	0.0483684365310031
2410	0.007094317201007569	2410	0.048682733816312024
2415	0.007019650492553531	2415	0.0490051334215305
2420	0.006946578152180421	2420	0.04933575306471627
2425	0.006875062038479877	2425	0.04967471510750411
2430	0.006805065249038902	2430	0.05002214666770069
2435	0.006736552074730977	2435	0.05037817973763828
2440	0.006669487956015165	2440	0.050742951308492226
2445	0.006603839441144466	2445	0.0511166035007798
2450	0.006539574146190221	2450	0.05149928370127149
2455	0.006476660716794451	2455	0.05189114470655933
2460	0.006415068791566853	2460	0.05229234487354199
2465	0.006354768967047734	2465	0.05270304827710121
2470	0.006295732764162377	2470	0.05312342487526086
2475	0.00623793259609643	2475	0.05355365068213645
2480	0.006181341737525578	2480	0.05399390794900133
2485	0.006125934295136394	2485	0.05444438535381434
2490	0.006071685179378594	2490	0.054905278199574165
2495	0.0060185700773920095	2495	0.05537678862188629
2500	0.005966565427054673	2500	0.05585912580615111
2505	0.005915648392101112	2505	0.056352506214805316
2510	0.005865796838262645	2510	0.05685715382507356
2515	0.00581698931038393	2515	0.05737330037771406
2520	0.005769205010472419	2520	0.05790118563726978
2525	0.005722423776639513	2525	0.05844105766436654
2530	0.005676626062894394	2530	0.05899317310063109
2535	0.005631792919753434	2535	0.0595577974668355
2540	0.005587905975629974	2540	0.06013520547491011
2545	0.005544947418971054	2545	0.060725681354504554
2550	0.005502899981109289	2550	0.06132951919481734
2555	0.005461746919799776	2555	0.0619470233024563
2560	0.005421472003413308	2560	0.06257850857613848
2565	0.005382059495758665	2565	0.06322430089908594
2570	0.005343494141508065	2570	0.06388473755002591
2575	0.005305761152201152	2575	0.06456016763375826
2580	0.00526884619280409	2580	0.06525095253231235
2585	0.005232735368801509	2585	0.0659574663777775
2590	0.005197415213800079	2590	0.06668009654795802
2595	0.005162872677623618	2595	0.06741924418607532
2600	0.005129095114880503	2600	0.06817532474581536
2605	0.0050960702739852	2605	0.06894876856310136
2610	0.005063786286616527	2610	0.06974002145605832
2615	0.0050322316575961605	2615	0.07054954535472951
2620	0.005001395255171668	2620	0.07137781896220423
2625	0.004971266301689138	2625	0.07222533844892308
2630	0.004941834364641189	2630	0.07309261818204141
2635	0.004913089348076804	2635	0.07398019149185409
2640	0.00488502148436019	2640	0.07488861147741628
2645	0.0048576213262663615	2645	0.07581845185363606
2650	0.004830879739401861	2650	0.07677030784226632
2655	0.004804787894939538	2655	0.07774479710938621
2660	0.004779337262656886	2660	0.0787425607521374
2665	0.00475451960426793	2665	0.07976426433766869
2670	0.004730326967039213	2670	0.08081059899744547
2675	0.00470675167768084	2675	0.08188228258029807
2680	0.0046837863365040665	2680	0.08298006086781888
2685	0.0046614238118373	2685	0.08410470885597099
2690	0.004639657234692852	2690	0.08525703210704488
2695	0.004618479993677157	2695	0.08643786817639473
2700	0.004597885730137578	2700	0.08764808811870423
2705	0.004577868333539296	2705	0.08888859807887692
2710	0.004558421937066117	2710	0.09016034097301814
2715	0.00453954091343944	2715	0.09146429826537866
2720	0.0045212198709498755	2720	0.09280149184756666
2725	0.0045034536496964305	2725	0.09417298602680782
2730	0.004486237318028415	2730	0.09557988963054541
2735	0.004469566169185556	2735	0.09702335823522938
2740	0.004453435718132124	2740	0.09850459652774664
2745	0.004437841698581121	2745	0.10002486080860176
2750	0.004422780060204906	2750	0.10158546164667046
2755	0.004408246966028853	2755	0.10318776669612474
2760	0.004394238790004973	2760	0.10483320368697471
2765	0.004380752114762623	2765	0.10652326360159256
2770	0.004367783729533715	2770	0.10825950405059036
2775	0.004355330628250104	2775	0.11004355286251911
2780	0.004343390007811037	2780	0.11187711190305619
2785	0.004331959266518819	2785	0.11376196114065668
2790	0.004321036002681099	2790	0.11569996297707964
2795	0.00431061801337837	2795	0.11769306686276827
2800	0.004300703293395578	2800	0.11974331421878534
2805	0.004291290034316905	2805	0.12185284368889207
2810	0.004282376623783064	2810	0.12402389674743253
2815	0.0042739616449106645	2815	0.12625882369096314
2820	0.004266043875873423	2820	0.12856009004407482
2825	0.004258622289645259	2825	0.1309302834126143
2830	0.004251696053905511	2830	0.1333721208205556
2835	0.004245264531106767	2835	0.13588845657012877
2840	0.004239327278706035	2840	0.13848229066852225
2845	0.004233884049560207	2845	0.14115677786857675
2850	0.004228934792487036	2850	0.14391523737542627
2855	0.004224479652993055	2855	0.14676116327607353
2860	0.0042205189741701555	2860	0.14969823575446653
2865	0.004217053297762764	2865	0.15273033316084259
2870	0.004214083365407843	2870	0.15586154501099694
2875	0.00421161012005019	2875	0.15909618599880831
2880	0.004209634707535771	2880	0.16243881111390715
2885	0.004208158478386159	2885	0.16589423196592026
2890	0.004207182989757348	2890	0.16946753442739634
2895	0.004206710007586592	2895	0.17316409771945804
2900	0.004206741508931176	2900	0.17698961507760852
2905	0.004207279684503365	2905	0.1809501161501376
2910	0.004208326941406082	2910	0.1850519912984489
2915	0.004209885906074232	2915	0.18930201798762533
2920	0.004211959427426927	2920	0.1937073894769588
2925	0.004214550580236218	2925	0.19827574604434323
2930	0.0042176626687183616	2930	0.203015209005761
2935	0.004221299230354003	2935	0.20793441782205097
2940	0.00422546403994409	2940	0.21304257062026766
