0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 2.319411666074081 0.25
1.85 0.0 0.25
1.9500000000000002 0.0 0.25
2.0500000000000003 1.6903563212704822 0.5
2.15 0.0 0.5
2.25 0.0 0.5
2.35 0.0 0.5
2.45 1.1835309945153192 0.75
2.5500000000000003 1.1374276339124736 1.0
2.6500000000000004 2.2821620864140457 1.5
2.75 3.654186849040719 2.2954545454545454
2.85 0.9488502599161033 2.5
2.95 2.4569212272149565 3.022727272727273
3.0500000000000003 4.127522283829592 3.8863636363636367
3.1500000000000004 0.5542800621434135 4.0
3.25 3.180384926611076 4.636363636363637
3.35 1.8699764600384459 5.0
3.45 0.0 5.0
3.5500000000000003 0.87851954867273 5.159090909090909
