0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 2.136116714080823 0.06818181818181818
0.75 0.5350824905093976 0.09090909090909091
0.8500000000000001 0.20836161496794517 0.10227272727272728
0.9500000000000001 0.3336861287678529 0.125
1.05 1.5025956946479908 0.25
1.1500000000000001 0.22778070754682164 0.2727272727272727
1.25 1.4460918053745453 0.4431818181818182
1.35 0.49595397200779595 0.5113636363636364
1.4500000000000002 0.7882078841972823 0.6363636363636364
1.55 1.4423478783703385 0.8977272727272727
1.6500000000000001 1.4388937963881838 1.1931818181818181
1.75 0.1475989242047142 1.2272727272727273
1.85 0.9685670397828329 1.4772727272727273
1.9500000000000002 1.5454551686886238 1.9204545454545454
2.0500000000000003 1.5418098566739857 2.409090909090909
2.15 1.9885239346291923 3.1022727272727275
2.25 1.3692334697893522 3.625
2.35 1.8009384728852822 4.375
2.45 1.0042081165584529 4.829545454545455
2.5500000000000003 1.5200169289557606 5.545454545454546
2.6500000000000004 1.1860327206666932 6.1022727272727275
2.75 1.632203459238188 6.863636363636364
2.85 1.1561916130088812 7.397727272727273
2.95 1.221339102803957 7.954545454545455
3.0500000000000003 0.35482209106605256 8.113636363636363
3.1500000000000004 1.0346561160010386 8.568181818181818
3.25 1.1396379320356358 9.056818181818182
3.35 1.7180408726603222 9.772727272727273
3.45 0.6765257748892353 10.045454545454545
3.5500000000000003 1.493483232743641 10.625
