H2O_es ID=1 IR-X	H2O_es ID=1 IR-Y
570	0.003431505571847292
575	0.0034627852403306286
580	0.003494504392700925
585	0.0035266713627853793
590	0.0035592946833691605
595	0.0035923830919268674
600	0.00362594553654758
605	0.0036599911820610247
610	0.0036945294163726844
615	0.00372956985701605
620	0.003765122357930545
625	0.003801197016474067
630	0.003837804180679461
635	0.0038749544567646815
640	0.0039126587169068215
645	0.003950928107290666
650	0.003989774056442898
655	0.004029208283863606
660	0.0040692428089672845
665	0.0041098899603460555
670	0.0041511623853684775
675	0.004193073060127882
680	0.004235635299754885
685	0.004278862769109375
690	0.004322769493868016
695	0.004367369872024097
700	0.004412678685817326
705	0.004458711114112053
710	0.004505482745243274
715	0.004553009590350758
720	0.004601308097222569
725	0.004650395164670398
730	0.004700288157460119
735	0.00475100492182228
740	0.004802563801568369
745	0.004854983654840057
750	0.00490828387152002
755	0.004962484391334311
760	0.00501760572267794
765	0.005073668962196782
770	0.005130695815160816
775	0.005188708616665404
780	0.005247730353699314
785	0.005307784688120244
790	0.005368895980580696
795	0.005431089315449449
800	0.005494390526776225
805	0.005558826225349766
810	0.0056244238269022705
815	0.005691211581516007
820	0.005759218604291062
825	0.005828474907336378
830	0.005899011433149771
835	0.005970860089456259
840	0.006044053785577973
845	0.0061186264704130985
850	0.006194613172105717
855	0.006272050039493099
860	0.006350974385422124
865	0.006431424732031694
870	0.006513440858103858
875	0.006597063848592314
880	0.006682336146443505
885	0.006769301606832361
890	0.006858005553942165
895	0.0069484948404258135
900	0.007040817909694212
905	0.007135024861186426
910	0.007231167518785874
915	0.007329299502557033
920	0.007429476303988137
925	0.007531755364937054
930	0.00763619616049012
935	0.00774286028595712
940	0.007851811548240125
945	0.007963116061829246
950	0.008076842349695086
955	0.008193061449365385
960	0.008311847024492587
965	0.008433275482239508
970	0.008557426096832497
975	0.00868438113965519
980	0.008814226016281547
985	0.008947049410874435
990	0.009082943438405712
995	0.00922200380518572
1000	0.009364329978224634
1005	0.009510025363985378
1010	0.009659197497127986
1015	0.009811958239888785
1020	0.009968423992784766
1025	0.01012871591738425
1030	0.010292960171940093
1035	0.010461288160741163
1040	0.010633836798102451
1045	0.010810748787984253
1050	0.010992172920306794
1055	0.01117826438510932
1060	0.01136918510579236
1065	0.011565104092779459
1070	0.011766197819040812
1075	0.011972650619036986
1080	0.012184655112766863
1085	0.012402412656741465
1090	0.012626133823855367
1095	0.012856038914291318
1100	0.013092358499772907
1105	0.013335334003676112
1110	0.013585218319725385
1115	0.013842276472235019
1120	0.014106786321114811
1125	0.01437903931514215
1130	0.014659341297313984
1135	0.014948013366434526
1140	0.015245392799471198
1145	0.01555183403962648
1150	0.015867709755531263
1155	0.016193411977470464
1160	0.0165293533171102
1165	0.016875968277813427
1170	0.017233714663314696
1175	0.017603075093282742
1180	0.017984558635140514
1185	0.01837870256244644
1190	0.018786074251179362
1195	0.019207273226426146
1200	0.01964293337325968
1205	0.020093725327033466
1210	0.020560359059925554
1215	0.021043586682362513
1220	0.021544205479967188
1225	0.022063061208932082
1230	0.022601051675256015
1235	0.0231591306261331
1240	0.02373831198499457
1245	0.02433967446532482
1250	0.02496436660246322
1255	0.025613612247228672
1260	0.026288716570444123
1265	0.02699107263338338
1270	0.0277221685859188
1275	0.028483595561839183
1280	0.02927705634957602
1285	0.030104374926592795
1290	0.030967506957153064
1295	0.03186855136632226
1300	0.032809763118148816
1305	0.03379356734333639
1310	0.03482257498174409
1315	0.03589960012818899
1320	0.03702767929681743
1325	0.038210092850401424
1330	0.03945038887707584
1335	0.040752409839184926
1340	0.04212032236816322
1345	0.04355865063707584
1350	0.045072313810206044
1355	0.04666666814886678
1360	0.04834755444681847
1365	0.050121351580213976
1370	0.051995037089436244
1375	0.053976255867935266
1380	0.0560733982216266
1385	0.05829568878828736
1390	0.06065328807801575
1395	0.06315740872360646
1400	0.0658204489266724
1405	0.06865614606791876
1410	0.07167975403888795
1415	0.0749082485740864
1420	0.07836056575029902
1425	0.0820578799172253
1430	0.0860239286859546
1435	0.09028539430136281
1440	0.09487235285532468
1445	0.09981880548311628
1450	0.10516330908848356
1455	0.11094972848015333
1460	0.11722813736389257
1465	0.1240559028102736
1470	0.13149899713974914
1475	0.13963359336008926
1480	0.14854801636000547
1485	0.15834514340469888
1490	0.16914537605995086
1495	0.18109034428358406
1500	0.19434755607513857
1505	0.20911627858560702
1510	0.22563503750817027
1515	0.24419126361859841
1520	0.2651338176964085
1525	0.2888894170966853
1530	0.3159844145981125
1535	0.3470740149699115
1540	0.38298197310159027
1545	0.42475529012626184
1550	0.47374073030259484
1555	0.5316936697980332
1560	0.6009358237197817
1565	0.6845885249884283
1570	0.7869257023849244
1575	0.9139218014047438
1580	1.0741271727204753
1585	1.2801131273397612
1590	1.5509481879269849
1595	1.9166277900766855
1600	2.4264027692593153
1605	3.165370105952311
1610	4.28980978268133
1615	6.108354467897015
1620	9.28335729484043
1625	15.35144783083741
1630	27.798040535847115
1635	49.45490138018451
1640	55.92548282440359
1645	34.53598675224599
1650	18.711448084824397
1655	10.947632675892484
1660	7.009852333835366
1665	4.822091700084011
1670	3.502509877282369
1675	2.652196906219349
1680	2.0747528745934267
1685	1.6657676466603222
1690	1.3660115341006733
1695	1.1400115483456306
1700	0.9655337002768744
1705	0.8280952269572852
1710	0.7179471437201896
1715	0.6283383689538045
1720	0.5544771814043944
1725	0.4928882432635044
1730	0.4410023640059648
1735	0.3968876959154334
1740	0.3590693755753339
1745	0.3264059120670472
1750	0.2980028318071025
1755	0.27315129784071523
1760	0.2512837891306071
1765	0.23194163543711538
1770	0.21475092154949332
1775	0.1994043856278525
1780	0.1856476679303389
1785	0.17326875594724245
1790	0.16208980493629677
1795	0.15196074249046362
1800	0.14275422625394046
1805	0.13436163745205532
1810	0.12668987417403507
1815	0.11965876714999955
1820	0.11319898374046584
1825	0.10725031756725
1830	0.10176028482267714
1835	0.09668296601873685
1840	0.09197804535189305
1845	0.08761001008786223
1850	0.08354748022618666
1855	0.07976264477844652
1860	0.07623078572082892
1865	0.07292987438288119
1870	0.06984022794917369
1875	0.06694421605909867
1880	0.064226009328021
1885	0.061671363083814594
1890	0.05926743079553882
1895	0.05700260262649418
1900	0.05486636531924707
1905	0.052849180252083766
1910	0.05094237702341052
1915	0.04913806034539053
1920	0.04742902837839589
1925	0.04580870092776796
1930	0.04427105616517262
1935	0.04281057473750746
1940	0.041422190294098195
1945	0.040101245603643726
1950	0.03884345355075685
1955	0.03764486240183702
1960	0.0365018248145338
1965	0.03541097013677416
1970	0.034369179602336986
1975	0.03337356408199444
1980	0.032421444093734264
1985	0.031510331813712746
1990	0.030637914862352015
1995	0.029802041668207206
2000	0.029000708236575114
2005	0.02823204617087094
2010	0.02749431181304655
2015	0.026785876385168498
2020	0.02610521702806049
2025	0.025450908644933056
2030	0.024821616468419315
2035	0.024216089278619457
2040	0.023633153207805735
2045	0.02307170607450676
2050	0.02253071219590561
2055	0.022009197632960706
2060	0.02150624582748941
2065	0.021020993594722537
2070	0.020552627438615644
2075	0.020100380160551292
2080	0.01966352773503778
2085	0.0192413864286516
2090	0.018833310140821395
2095	0.018438687947146655
2100	0.01805694182781404
2105	0.017687524565344958
2110	0.017329917797402953
2115	0.016983630211728103
2120	0.0166481958714668
2125	0.016323172660243346
2130	0.01600814083728902
2135	0.01570270169381653
2140	0.015406476302613764
2145	0.015119104353539197
2150	0.014840243068241513
2155	0.014569566188004033
2160	0.01430676302913802
2165	0.01405153760082245
2170	0.013803607780717618
2175	0.01356270454406942
2180	0.013328571242375244
2185	0.013100962928004029
2190	0.012879645721455798
2195	0.012664396218212623
2200	0.012455000932375773
2205	0.012251255774505638
2210	0.012052965561283161
2215	0.01185994355479663
2220	0.011672011029426518
2225	0.011488996864456045
2230	0.01131073716067665
2235	0.011137074879387605
2240	0.010967859502308167
2245	0.01080294671102995
2250	0.010642198084737802
2255	0.010485480815019831
2260	0.01033266743667214
2265	0.010183635573482161
2270	0.010038267698046516
2275	0.009896450904745727
2280	0.009758076695059476
2285	0.009623040774462561
2290	0.00949124286019408
2295	0.009362586499240527
2300	0.009236978895918232
2305	0.009114330748481858
2310	0.008994556094223912
2315	0.00887757216256569
2320	0.008763299235672926
2325	0.008651660516159902
2330	0.008542582001473965
2335	0.00843599236457882
2340	0.008331822840579158
2345	0.00823000711895205
2350	0.00813048124107147
2355	0.008033183502732022
2360	0.007938054361396173
2365	0.007845036347906365
2370	0.007754073982419139
2375	0.007665113694333303
2380	0.007578103745997905
2385	0.00749299415999864
2390	0.0074097366498334025
2395	0.00732828455379884
2400	0.00724859277192034
2405	0.00717061770576766
2410	0.007094317201007569
2415	0.007019650492553531
2420	0.006946578152180421
2425	0.006875062038479877
2430	0.006805065249038902
2435	0.006736552074730977
2440	0.006669487956015165
2445	0.006603839441144466
2450	0.006539574146190221
2455	0.006476660716794451
2460	0.006415068791566853
2465	0.006354768967047734
2470	0.006295732764162377
2475	0.00623793259609643
2480	0.006181341737525578
2485	0.006125934295136394
2490	0.006071685179378594
2495	0.0060185700773920095
2500	0.005966565427054673
2505	0.005915648392101112
2510	0.005865796838262645
2515	0.00581698931038393
2520	0.005769205010472419
2525	0.005722423776639513
2530	0.005676626062894394
2535	0.005631792919753434
2540	0.005587905975629974
2545	0.005544947418971054
2550	0.005502899981109289
2555	0.005461746919799776
2560	0.005421472003413308
2565	0.005382059495758665
2570	0.005343494141508065
2575	0.005305761152201152
2580	0.00526884619280409
2585	0.005232735368801509
2590	0.005197415213800079
2595	0.005162872677623618
2600	0.005129095114880503
2605	0.0050960702739852
2610	0.005063786286616527
2615	0.0050322316575961605
2620	0.005001395255171668
2625	0.004971266301689138
2630	0.004941834364641189
2635	0.004913089348076804
2640	0.00488502148436019
2645	0.0048576213262663615
2650	0.004830879739401861
2655	0.004804787894939538
2660	0.004779337262656886
2665	0.00475451960426793
2670	0.004730326967039213
2675	0.00470675167768084
2680	0.0046837863365040665
2685	0.0046614238118373
2690	0.004639657234692852
2695	0.004618479993677157
2700	0.004597885730137578
2705	0.004577868333539296
2710	0.004558421937066117
2715	0.00453954091343944
2720	0.0045212198709498755
2725	0.0045034536496964305
2730	0.004486237318028415
2735	0.004469566169185556
2740	0.004453435718132124
2745	0.004437841698581121
2750	0.004422780060204906
2755	0.004408246966028853
2760	0.004394238790004973
2765	0.004380752114762623
2770	0.004367783729533715
2775	0.004355330628250104
2780	0.004343390007811037
2785	0.004331959266518819
2790	0.004321036002681099
2795	0.00431061801337837
2800	0.004300703293395578
2805	0.004291290034316905
2810	0.004282376623783064
2815	0.0042739616449106645
2820	0.004266043875873423
2825	0.004258622289645259
2830	0.004251696053905511
2835	0.004245264531106767
2840	0.004239327278706035
2845	0.004233884049560207
2850	0.004228934792487036
2855	0.004224479652993055
2860	0.0042205189741701555
2865	0.004217053297762764
2870	0.004214083365407843
2875	0.00421161012005019
2880	0.004209634707535771
2885	0.004208158478386159
2890	0.004207182989757348
2895	0.004206710007586592
2900	0.004206741508931176
2905	0.004207279684503365
2910	0.004208326941406082
2915	0.004209885906074232
2920	0.004211959427426927
2925	0.004214550580236218
2930	0.0042176626687183616
2935	0.004221299230354003
2940	0.00422546403994409
2945	0.004230161113908766
2950	0.004235394714836944
2955	0.004241169356294722
2960	0.004247489807901299
2965	0.004254361100681588
2970	0.004261788532705231
2975	0.004269777675022333
2980	0.004278334377906786
2985	0.004287464777418726
2990	0.004297175302298305
2995	0.004307472681203649
3000	0.004318363950306652
3005	0.004329856461260972
3010	0.004341957889557451
3015	0.004354676243283048
3020	0.004368019872300251
3025	0.004381997477864924
3030	0.0043966181227015596
3035	0.004411891241555974
3040	0.004427826652246629
3045	0.004444434567236965
3050	0.004461725605752409
3055	0.004479710806467087
3060	0.00449840164078668
3065	0.00451781002675541
3070	0.004537948343616757
3075	0.004558829447059208
3080	0.004580466685180175
3085	0.004602873915203172
3090	0.004626065520985375
3095	0.004650056431354899
3100	0.004674862139319462
3105	0.004700498722190596
3110	0.004726982862670197
3115	0.004754331870949055
3120	0.004782563707869999
3125	0.00481169700921151
3130	0.004841751111151104
3135	0.004872746076971414
3140	0.004904702725075854
3145	0.004937642658384908
3150	0.00497158829518858
3155	0.005006562901535318
3160	0.005042590625242859
3165	0.005079696531621953
3170	0.00511790664100978
3175	0.0051572479682162045
3180	0.005197748563992818
3185	0.005239437558641924
3190	0.005282345207890494
3195	0.005326502941162491
3200	0.0053719434123919736
3205	0.00541870055352913
3210	0.005466809630901811
3215	0.005516307304606439
3220	0.00556723169111423
3225	0.005619622429291846
3230	0.005673520750049626
3235	0.005728969549845859
3240	0.005786013468291985
3245	0.005844698970121461
3250	0.005905074431804274
3255	0.005967190233109934
3260	0.006031098853944402
3265	0.006096854976810876
3270	0.006164515595270963
3275	0.0062341401288115595
3280	0.0063057905445541625
3285	0.006379531486277369
3290	0.006455430411260402
3295	0.006533557735495862
3300	0.0066139869878639014
3305	0.006696794973908
3310	0.006782061949904834
3315	0.006869871807978028
3320	0.006960312273068007
3325	0.007053475112638714
3330	0.007149456360076856
3335	0.0072483565528215195
3340	0.00735028098635226
3345	0.007455339985262682
3350	0.007563649192755534
3355	0.007675329880015141
3360	0.007790509277045001
3365	0.007909320926703973
3370	0.008031905063835236
3375	0.008158409021559747
3380	0.008288987667002527
3385	0.00842380386893773
3390	0.008563029000079861
3395	0.008706843477016502
3400	0.00885543734107589
3405	0.00900901088375428
3410	0.009167775320697595
3415	0.009331953518644421
3420	0.009501780780198227
3425	0.009677505691812567
3430	0.009859391040951073
3435	0.010047714809032868
3440	0.010242771247503241
3445	0.010444872045190576
3450	0.010654347596036244
3455	0.010871548377330054
3460	0.011096846449766926
3465	0.011330637091981632
3470	0.011573340583741197
3475	0.011825404153706968
3480	0.012087304109652901
3485	0.012359548171281855
3490	0.012642678028362626
3495	0.01293727214987047
3500	0.013243948873216269
3505	0.013563369806569048
3510	0.013896243581802619
3515	0.014243330000836508
3520	0.014605444624221222
3525	0.014983463857892171
3530	0.015378330602270023
3535	0.015791060537541174
3540	0.01622274913028235
3545	0.0166745794599283
3550	0.017147830979325436
3555	0.017643889342263363
3560	0.018164257453041614
3565	0.018710567919567576
3570	0.01928459712313344
3575	0.019888281156059808
3580	0.02052373392429328
3585	0.021193267767662522
3590	0.021899417018183338
3595	0.02264496499955492
3600	0.023432975072644146
3605	0.02426682645725575
3610	0.02515025571624101
3615	0.026087404982361236
3620	0.02708287825226491
3625	0.028141807379959267
3630	0.029269929793564867
3635	0.030473680459838177
3640	0.03176030126595909
3645	0.033137971825173744
3650	0.034615966807768475
3655	0.036204846342769555
3660	0.03791668795664769
3665	0.039765371094402695
3670	0.04176692876530755
3675	0.04393998564645451
3680	0.046306308613862195
3685	0.048891504973386825
3690	0.05172591686809942
3695	0.054845779336130565
3700	0.058294737222789064
3705	0.062125857261686804
3710	0.06640433362033993
3715	0.0712111803634222
3720	0.07664835328994811
3725	0.08284598198559323
3730	0.08997278338649979
3735	0.0982513844147854
3740	0.10798141615677967
3745	0.11957526771743925
3750	0.1336151329762393
3755	0.15094718590358502
3760	0.17284319965697054
3765	0.20129052794185126
3770	0.23953980849947948
3775	0.2932028176178111
3780	0.3726092124244328
3785	0.4982691588246514
3790	0.7145351417809284
3795	1.124798153204489
3800	1.9572100475221634
3805	3.301565625754962
3810	3.433743223321957
3815	2.126934083565655
3820	1.2714024906180137
3825	0.8706611590591193
3830	0.6845375051472675
3835	0.6020678943074138
3840	0.5775226047713066
3845	0.5921892174897365
3850	0.6398573919852577
3855	0.721725148006764
3860	0.8453866127847984
3865	1.0264953906439294
3870	1.2937206545274333
3875	1.6999447304104485
3880	2.347785612674337
3885	3.4515453309331647
3890	5.4967432199635775
3895	9.625123178263733
3900	17.735092439791607
3905	25.149366403377922
3910	18.469181475870066
3915	10.050684275933962
3920	5.69188764645284
3925	3.5393106185507213
3930	2.3818509886663426
3935	1.7025135431766338
3940	1.2740634689474037
3945	0.9879582004726218
3950	0.7879938557230984
3955	0.6429821243058974
3960	0.534583896476116
3965	0.45147974497343135
3970	0.38639140629377206
3975	0.33447330768002126
3980	0.29240152517467155
3985	0.2578360282359785
3990	0.22909164637493468
3995	0.2049302987613065
