# Kick = [    1.000000000000e-03,     0.000000000000e+00,     0.000000000000e+00]
#            time            norm                    dmx                    dmy                    dmz
         22.32434161      -3.33066907e-16     3.074448493000e-01     3.663958610876e-10     3.014127810121e-12
         22.73775534       6.38378239e-16     2.857051833413e-01     3.433024804492e-10     8.117053130362e-12
         23.15116907      -8.32667268e-17     2.592367603900e-01     3.156285430627e-10     1.523950057521e-11
         23.56458281      -5.55111512e-17     2.287905062600e-01     2.998467305219e-10     3.642563301207e-11
         23.97799654      -4.44089210e-16     1.951590053420e-01     2.993378969082e-10     6.077560748622e-11
         24.39141027       1.11022302e-16     1.590811394492e-01     3.096543662863e-10     7.374502145283e-11
         24.80482401      -1.94289029e-16     1.213211705978e-01     3.343630067470e-10     7.883794691975e-11
         25.21823774      -1.94289029e-16     8.280888546123e-02     3.573792053978e-10     7.720359240574e-11
         25.63165147      -3.88578059e-16     4.460672384457e-02     3.644578324142e-10     7.530824855978e-11
         26.04506521      -9.99200722e-16     7.611214679628e-03     3.525600563876e-10     7.068908934247e-11
         26.45847894      -4.99600361e-16    -2.760971819148e-02     3.410924247867e-10     5.959071479156e-11
         26.87189267      -1.66533454e-16    -6.052407183988e-02     3.262344885933e-10     3.868884375534e-11
         27.28530641      -5.55111512e-17    -9.038253686862e-02     3.209512108184e-10     1.551996844715e-11
         27.69872014      -1.94289029e-16    -1.164273675739e-01     3.312777595013e-10     3.795565759682e-13
         28.11213387      -1.11022302e-16    -1.381884385676e-01     3.492437608430e-10    -1.654005484571e-11
         28.52554761      -7.77156117e-16    -1.555134513531e-01     3.796149672158e-10    -2.262208599300e-11
         28.93896134      -6.10622664e-16    -1.683218521792e-01     4.012537574070e-10    -1.730483869440e-11
         29.35237507      -3.33066907e-16    -1.763454409037e-01     3.778527516580e-10     1.545412087844e-11
         29.76578881       1.11022302e-16    -1.793640904624e-01     3.217983598160e-10     5.508140174705e-11
         30.17920254      -6.38378239e-16    -1.776004790646e-01     2.518609114782e-10     1.080049196972e-10
         30.59261627      -6.10622664e-16    -1.714859013207e-01     2.129186387653e-10     1.536933913098e-10
         31.00603001       3.88578059e-16    -1.613094613618e-01     2.082325394694e-10     2.195389210882e-10
         31.41944374      -1.66533454e-16    -1.473370422839e-01     1.815274086188e-10     2.468257046519e-10
         31.83285748      -5.55111512e-16    -1.299467608002e-01     1.826079237960e-10     3.544946503387e-10
         32.24627121       8.32667268e-17    -1.097140540386e-01     2.271050729119e-10     2.567021924154e-10
         32.65968494      -1.94289029e-16    -8.739290926384e-02     1.418924809027e-10     7.022355525743e-11
         33.07309868       0.00000000e+00    -6.356673882876e-02     2.111948716489e-10     1.411461452028e-10
         33.48651241      -4.99600361e-16    -3.865346566049e-02     2.503568030516e-10     1.095769452554e-10
         33.89992614      -6.10622664e-16    -1.325214991031e-02     2.922728721893e-10     5.361403163165e-11
         34.31333988      -4.44089210e-16     1.194102283195e-02     3.504864670445e-10     2.454373179922e-11
         34.72675361      -4.16333634e-16     3.626563134672e-02     3.660343929552e-10     1.084484867083e-11
         35.14016734      -4.99600361e-16     5.913494154283e-02     3.644708512307e-10    -8.350442174281e-12
         35.55358108       0.00000000e+00     8.017242910279e-02     3.526975744517e-10     6.000822155723e-12
         35.96699481      -2.77555756e-17     9.900255653044e-02     3.069299236591e-10     1.446868798897e-11
         36.38040854      -4.99600361e-16     1.151838392825e-01     2.705552002541e-10     4.585452908289e-11
         36.79382228      -1.38777878e-16     1.284629981920e-01     1.989672086709e-10     2.497810030555e-10
         37.20723601      -3.33066907e-16     1.386197953803e-01     1.944679951074e-10     1.325250267263e-10
         37.62064974      -2.77555756e-16     1.454445231094e-01     1.444493349457e-10     1.768074607487e-10
         38.03406348      -4.99600361e-16     1.488991621138e-01     1.104536562669e-10     2.107546361737e-10
         38.44747721      -2.77555756e-17     1.489321631467e-01     1.099832699067e-10     2.333374431127e-10
         38.86089094      -3.05311332e-16     1.455802342938e-01     1.322945054986e-10     2.417199623857e-10
         39.27430468       0.00000000e+00     1.390798678477e-01     1.620905934064e-10     2.266270259373e-10
         39.68771841      -2.77555756e-16     1.296765456298e-01     1.725017441384e-10     1.890063712933e-10
         40.10113214      -9.15933995e-16     1.177078666511e-01     1.855430929495e-10     1.292229245350e-10
         40.51454588       2.77555756e-16     1.034996171878e-01     2.057793710039e-10     7.729561737691e-11
         40.92795961      -4.71844785e-16     8.725340568564e-02     2.536056579727e-10     4.515186490919e-11
         41.34137334      -1.11022302e-16     6.936901667524e-02     2.784616627943e-10     1.075093824488e-11
         41.75478708      -1.94289029e-16     5.039192131587e-02     2.995385133329e-10    -1.207637229075e-11
         42.16820081      -4.44089210e-16     3.074868017104e-02     3.026921354721e-10    -1.944931630260e-11
         42.58161454      -1.94289029e-16     1.074790078646e-02     2.947794712756e-10    -1.495071942522e-11
         42.99502828      -4.99600361e-16    -9.374099619763e-03     2.676041457859e-10     4.683813770440e-12
         43.40844201      -1.38777878e-16    -2.928425104855e-02     2.214163824193e-10     3.931476128382e-11
         43.82185574      -1.24900090e-15    -4.850105894585e-02     1.663968019443e-10     7.756463775904e-11
         44.23526948      -1.11022302e-16    -6.654233474301e-02     1.213263654480e-10     1.187652715858e-10
         44.64868321      -3.33066907e-16    -8.300821584508e-02     9.946212815060e-11     1.508820352518e-10
         45.06209695      -6.66133815e-16    -9.768545782628e-02     9.710744833250e-11     1.755043223953e-10
         45.47551068       2.77555756e-17    -1.105102755792e-01     1.016612549720e-10     1.815508725837e-10
         45.88892441      -4.99600361e-16    -1.213901582847e-01     1.029962453380e-10     1.709374153437e-10
         46.30233815       2.77555756e-17    -1.301796655233e-01     9.727672823459e-11     1.486040568618e-10
         46.71575188      -5.27355937e-16    -1.367559051481e-01     9.475498106660e-11     1.205172242425e-10
         47.12916561      -1.11022302e-16    -1.410913607072e-01     1.078287291195e-10     8.694214827498e-11
         47.54257935      -4.44089210e-16    -1.432152289398e-01     1.334537969084e-10     5.279034565057e-11
         47.95599308      -4.44089210e-16    -1.431435333111e-01     1.690997682357e-10     1.588046622310e-11
         48.36940681      -2.77555756e-16    -1.410162267252e-01     1.878341406035e-10    -1.475495596258e-11
         48.78282055      -5.82867088e-16    -1.372123035156e-01     2.155649372388e-10    -5.832863138262e-11
         49.19623428      -6.93889390e-16    -1.321688341111e-01     2.063920747792e-10    -6.882119441419e-11
         49.60964801      -2.22044605e-16    -1.260754587945e-01     2.114284693266e-10    -8.690587634076e-11
         50.02306175      -4.44089210e-16    -1.188162995039e-01     1.676872279287e-10    -6.800229510085e-11
         50.43647548      -8.32667268e-16    -1.103271000699e-01     1.275357188334e-10    -4.024270007630e-11
         50.84988921      -8.04911693e-16    -1.009107214837e-01     9.681725138361e-11    -4.123553093979e-12
         51.26330295      -8.32667268e-16    -9.108289499546e-02     7.870143411225e-11     3.147395774166e-11
         51.67671668      -6.66133815e-16    -8.126573794956e-02     7.712539832181e-11     5.800838408761e-11
         52.09013041       2.77555756e-16    -7.168533426545e-02     1.050574429458e-11     1.366433784163e-10
         52.50354415      -1.38777878e-16    -6.247491594954e-02     1.598462051139e-11     1.411918718109e-10
         52.91695788      -7.77156117e-16    -5.385229394620e-02    -6.537367926857e-12     1.719019029882e-10
         53.33037161      -1.66533454e-16    -4.604541289313e-02    -2.117882631943e-11     1.634487937621e-10
         53.74378535       1.38777878e-16    -3.914321252211e-02    -5.250403684504e-11     1.132128493181e-10
         54.15719908      -4.99600361e-16    -3.328423428903e-02    -8.875179148155e-11     5.245026951261e-11
         54.57061281      -7.21644966e-16    -2.870691944750e-02    -1.161690523596e-10    -1.905552052382e-11
         54.98402655      -2.77555756e-17    -2.550899632996e-02    -1.529284415371e-10    -7.418249075570e-11
         55.39744028       8.32667268e-17    -2.362725198612e-02    -1.193212135204e-10    -1.167387336356e-10
         55.81085401      -9.99200722e-16    -2.290913643990e-02    -2.646093054702e-11    -1.515869653360e-10
         56.22426775      -1.38777878e-16    -2.323723542221e-02     1.504657894120e-11    -1.412669717737e-10
         56.63768148      -3.60822483e-16    -2.472148460897e-02     5.855318179211e-11    -1.151944092390e-10
         57.05109521      -3.33066907e-16    -2.750290159151e-02     8.998658104886e-11    -7.804073624273e-11
         57.46450895      -1.11022302e-16    -3.150460090112e-02     9.049821482799e-11    -3.511863189168e-11
         57.87792268      -2.49800181e-16    -3.651510599734e-02     4.589492377620e-11     3.785438656552e-12
         58.29133642      -3.33066907e-16    -4.219778280510e-02    -2.684727406149e-11     3.761656911417e-11
         58.70475015      -5.55111512e-16    -4.821478953075e-02    -8.718633039733e-11     6.999772590023e-11
         59.11816388      -1.13797860e-15    -5.450177256797e-02    -1.232292734358e-10     9.553268672574e-11
         59.53157762      -7.77156117e-16    -6.106310922068e-02    -1.400385962404e-10     1.043379126913e-10
         59.94499135      -5.27355937e-16    -6.770922009597e-02    -1.495379851053e-10     9.756247151286e-11
         60.35840508      -6.93889390e-16    -7.422917025715e-02    -1.338257487925e-10     7.849196721692e-11
         60.77181882      -6.66133815e-16    -8.046982926187e-02    -1.001187577942e-10     5.318038226455e-11
         61.18523255      -6.38378239e-16    -8.629854064517e-02    -6.550728806172e-11     2.308819260381e-11
         61.59864628      -2.77555756e-16    -9.162320151837e-02    -3.504976418252e-11    -1.497522429556e-11
         62.01206002      -6.10622664e-16    -9.624978980378e-02     6.151343182098e-12    -5.697512973349e-11
         62.42547375      -6.93889390e-16    -9.992952594030e-02     5.735240529928e-11    -9.242803478709e-11
         62.83888748      -4.16333634e-16    -1.026359662854e-01     9.462840930094e-11    -1.132911251498e-10
         63.25230122      -6.10622664e-16    -1.044335331771e-01     9.981871189487e-11    -1.173557486335e-10
         63.66571495      -4.44089210e-16    -1.052436701003e-01     9.070815761443e-11    -9.341199297199e-11
         64.07912868       1.11022302e-16    -1.049630947790e-01     8.942238520384e-11    -5.031029080070e-11
         64.49254242      -1.94289029e-16    -1.035503428780e-01     1.030196385725e-10     5.839142839910e-12
         64.90595615       1.94289029e-16    -1.011285677724e-01     1.165891971985e-10     7.096626645405e-11
         65.31936988      -6.66133815e-16    -9.800099919229e-02     1.072178355500e-10     1.349605267119e-10
         65.73278362       5.55111512e-17    -9.424693667863e-02     7.895828998478e-11     1.870536907451e-10
         66.14619735      -2.77555756e-17    -8.967592350727e-02     3.676927999326e-11     2.021091627604e-10
         66.55961108      -1.94289029e-16    -8.425987287013e-02    -1.582617018644e-11     1.671984183746e-10
         66.97302482       1.11022302e-16    -7.825487507822e-02    -6.554501893370e-11     9.665313379127e-11
         67.38643855       1.94289029e-16    -7.205963647400e-02    -9.284723330780e-11     1.692837639945e-11
         67.79985228      -5.55111512e-16    -6.590142494220e-02    -7.007031811016e-11    -4.008187766544e-11
         68.21326602       1.11022302e-16    -5.970068670951e-02     1.677289914996e-11    -4.371497204303e-11
         68.62667975       1.94289029e-16    -5.345601435171e-02     1.485243735375e-10    -4.237995903207e-12
         69.04009348      -5.27355937e-16    -4.736529097753e-02     2.769999776699e-10     4.665751239259e-11
         69.45350722      -3.33066907e-16    -4.162138740492e-02     3.573234879642e-10     7.188931947778e-11
         69.86692095       0.00000000e+00    -3.636608108457e-02     3.978212289816e-10     8.350478033719e-11
         70.28033469      -6.66133815e-16    -3.159470088312e-02     4.335399485212e-10     1.184368611673e-10
         70.69374842       0.00000000e+00    -2.727201685283e-02     4.542015697677e-10     1.693056476235e-10
         71.10716215      -5.27355937e-16    -2.352882470411e-02     4.294405536844e-10     2.026110737481e-10
         71.52057589      -4.44089210e-16    -2.042728062118e-02     3.506045650029e-10     1.954127885733e-10
         71.93398962      -5.82867088e-16    -1.793327783106e-02     2.498482051778e-10     1.628068738249e-10
         72.34740335      -2.77555756e-17    -1.613541166906e-02     1.992555661623e-10     1.548843759583e-10
         72.76081709      -6.10622664e-16    -1.513474053963e-02     2.216731208299e-10     1.902259205177e-10
         73.17423082      -8.04911693e-16    -1.495725727458e-02     2.628905242787e-10     2.248177850688e-10
         73.58764455      -2.77555756e-17    -1.547125069462e-02     2.914258401999e-10     2.354471300129e-10
         74.00105829       6.10622664e-16    -1.631998920277e-02     3.243407487229e-10     2.412750164106e-10
         74.41447202      -4.16333634e-16    -1.726136681777e-02     3.674818729010e-10     2.557754067288e-10
         74.82788575      -1.38777878e-16    -1.832396155734e-02     4.335374459444e-10     2.886939843152e-10
         75.24129949      -6.66133815e-16    -1.962159190177e-02     3.800562523203e-10     3.271356860254e-10
         75.65471322      -5.55111512e-17    -2.125483335256e-02     4.581509283153e-10     2.500866152739e-10
         76.06812695      -5.27355937e-16    -2.312569021610e-02     4.887106255461e-10     2.208597200221e-10
         76.48154069      -6.10622664e-16    -2.493852095267e-02     5.407392171761e-10     2.224443811352e-10
         76.89495442      -8.32667268e-17    -2.648703438566e-02     5.840944814915e-10     2.304841363447e-10
         77.30836815      -7.21644966e-16    -2.770254655941e-02     5.971633474806e-10     2.464821693144e-10
         77.72178189      -5.55111512e-16    -2.854621649254e-02     5.734513908745e-10     2.071725941585e-10
         78.13519562      -2.49800181e-16    -2.895568248209e-02     5.045714528561e-10     1.876648180654e-10
         78.54860935      -8.88178420e-16    -2.884126765083e-02     4.482869634258e-10     1.948821301451e-10
         78.96202309       2.77555756e-17    -2.819857204777e-02     4.311579830465e-10     2.376362994899e-10
         79.37543682      -1.38777878e-16    -2.716465257399e-02     4.235055193578e-10     2.972737958992e-10
         79.78885055       0.00000000e+00    -2.581581762098e-02     4.354658469565e-10     3.006234148544e-10
         80.20226429      -1.94289029e-16    -2.396093096008e-02     4.335297369793e-10     3.226023723490e-10
         80.61567802      -4.99600361e-16    -2.138518159937e-02     4.728124015811e-10     3.846654460165e-10
         81.02909175       3.33066907e-16    -1.820189568334e-02     5.492758608041e-10     4.886524759382e-10
         81.44250549       1.94289029e-16    -1.468076839324e-02     6.042764127512e-10     4.920159102471e-10
         81.85591922      -2.22044605e-16    -1.092557066329e-02     6.049705355233e-10     4.969481630514e-10
         82.26933295      -2.22044605e-16    -6.894856994407e-03     6.042525694925e-10     5.024176988056e-10
         82.68274669      -5.55111512e-17    -2.609512920941e-03     6.280337924620e-10     4.953288004473e-10
         83.09616042      -2.22044605e-16     1.745801680049e-03     6.457149368364e-10     4.540039704198e-10
         83.50957416      -3.05311332e-16     6.013000317912e-03     6.389479224418e-10     3.781385203370e-10
         83.92298789       4.16333634e-16     1.030139055046e-02     6.376526024471e-10     3.351911613597e-10
         84.33640162       1.66533454e-16     1.481460380952e-02     6.842149705422e-10     3.587331573025e-10
         84.74981536      -3.33066907e-16     1.944484151037e-02     7.496216908703e-10     4.176103068009e-10
         85.16322909      -8.32667268e-17     2.385866085357e-02     7.719277984988e-10     4.494413065161e-10
         85.57664282      -4.44089210e-16     2.790296765550e-02     7.388012269006e-10     4.329620252624e-10
         85.99005656      -3.60822483e-16     3.156482386327e-02     6.888133293069e-10     4.221588130819e-10
         86.40347029      -1.38777878e-16     3.485125420548e-02     6.748850226384e-10     4.585594709106e-10
         86.81688402      -8.32667268e-17     3.783611222832e-02     6.822796024991e-10     5.240408278784e-10
         87.23029776      -3.88578059e-16     4.048237276427e-02     6.660136238733e-10     5.677051487486e-10
         87.64371149      -5.55111512e-16     4.271199366294e-02     6.300937650116e-10     5.825476368572e-10
         88.05712522      -1.11022302e-16     4.460699143978e-02     6.192614136050e-10     5.991829950229e-10
         88.47053896      -8.32667268e-16     4.618683918458e-02     6.483060020616e-10     6.440144204185e-10
         88.88395269      -5.27355937e-16     4.737801874273e-02     6.755511870364e-10     6.800884751282e-10
         89.29736642      -2.22044605e-16     4.817738863322e-02     6.909781494302e-10     6.665682436328e-10
         89.71078016      -2.77555756e-16     4.861292830135e-02     6.569210169402e-10     6.043299954889e-10
         90.12419389      -5.82867088e-16     4.882786806012e-02     5.953366908794e-10     5.284290287046e-10
         90.53760762      -3.88578059e-16     4.900091994826e-02     5.502522953547e-10     5.023254735838e-10
         90.95102136      -8.88178420e-16     4.903835753074e-02     5.157538245032e-10     5.469660974894e-10
         91.36443509      -3.33066907e-16     4.878744108774e-02     4.961534546499e-10     6.126193841273e-10
         91.77784882      -6.10622664e-16     4.837999613214e-02     4.877325824230e-10     6.785598088296e-10
         92.19126256      -1.38777878e-16     4.795624149448e-02     4.991571352602e-10     7.550683897171e-10
         92.60467629      -5.55111512e-17     4.752240576236e-02     5.332291415188e-10     8.376691374035e-10
         93.01809002      -6.38378239e-16     4.714520459036e-02     5.648464600755e-10     8.815494221518e-10
         93.43150376      -8.04911693e-16     4.676676811809e-02     5.705023377885e-10     8.584202316122e-10
         93.84491749       2.77555756e-17     4.633319678789e-02     5.626973926552e-10     7.908137619472e-10
         94.25833122      -6.93889390e-16     4.607864921000e-02     5.730885154894e-10     7.280820681105e-10
         94.67174496      -2.77555756e-16     4.609202726692e-02     6.123493909731e-10     6.861396201034e-10
         95.08515869      -1.11022302e-16     4.627753697272e-02     6.515795320162e-10     6.514256116754e-10
         95.49857243      -1.11022302e-16     4.657056681284e-02     6.669989513223e-10     6.118715501465e-10
         95.91198616      -5.55111512e-16     4.680394022893e-02     6.645501679832e-10     5.883239848902e-10
         96.32539989      -2.77555756e-17     4.706421237476e-02     6.676349131138e-10     6.051620776464e-10
         96.73881363      -7.77156117e-16     4.761947920138e-02     6.805330575925e-10     6.480674551320e-10
         97.15222736      -8.88178420e-16     4.838784949585e-02     6.782377863470e-10     6.872613135895e-10
         97.56564109      -4.44089210e-16     4.923906035526e-02     6.423117408230e-10     7.102500497681e-10
         97.97905483      -6.93889390e-16     5.016462742710e-02     5.878870051208e-10     7.189683950230e-10
         98.39246856      -6.10622664e-16     5.115341716411e-02     5.473262672494e-10     7.499623139470e-10
         98.80588229      -3.88578059e-16     5.231713744833e-02     5.312862128711e-10     7.968679925775e-10
         99.21929603       1.66533454e-16     5.359089637090e-02     5.371172474865e-10     8.263028326541e-10
         99.63270976      -5.27355937e-16     5.468299756794e-02     5.570847607571e-10     8.412727162710e-10
        100.04612349      -3.33066907e-16     5.558078570352e-02     5.635098556263e-10     8.210051696995e-10
        100.45953723      -4.16333634e-16     5.647650899338e-02     5.621597838145e-10     7.855139790672e-10
        100.87295096      -2.22044605e-16     5.748001901644e-02     5.896412530050e-10     7.532570159550e-10
        101.28636469      -2.22044605e-16     5.859486627419e-02     6.115362885058e-10     6.983699757094e-10
        101.69977843      -8.32667268e-17     5.961688341292e-02     6.294631632626e-10     6.314201491274e-10
        102.11319216      -2.22044605e-16     6.036760448286e-02     6.477394106670e-10     5.846915594040e-10
        102.52660589      -1.66533454e-16     6.093732935124e-02     6.790401727702e-10     5.717521798946e-10
        102.94001963      -9.99200722e-16     6.138382145323e-02     7.265389761878e-10     5.898590745591e-10
        103.35343336      -1.11022302e-16     6.166674742115e-02     7.575701904710e-10     6.059184937951e-10
        103.76684709      -4.99600361e-16     6.183738015364e-02     7.491523096326e-10     6.112083202828e-10
        104.18026083      -8.88178420e-16     6.198596222615e-02     7.212035024175e-10     6.358867356660e-10
        104.59367456      -8.32667268e-17     6.218713271343e-02     6.841733476142e-10     6.623241424922e-10
        105.00708829      -8.88178420e-16     6.237440979551e-02     6.155712870619e-10     6.573538222019e-10
        105.42050203      -8.04911693e-16     6.227032966514e-02     5.142548676443e-10     6.339695565387e-10
        105.83391576      -6.38378239e-16     6.173572811803e-02     4.129723685384e-10     6.127257368362e-10
        106.24732949       2.77555756e-17     6.097673924783e-02     3.457372035678e-10     5.938052149188e-10
        106.66074323       5.55111512e-17     6.026834977009e-02     3.281956163518e-10     5.935552062142e-10
        107.07415696      -5.27355937e-16     5.973016053460e-02     3.822845532997e-10     6.172655662163e-10
        107.48757069       2.49800181e-16     5.926497945062e-02     4.997855959403e-10     6.493584027706e-10
        107.90098443      -4.16333634e-16     5.864092873537e-02     6.167706816491e-10     6.577376730393e-10
        108.31439816      -2.77555756e-17     5.780058394502e-02     6.871016370309e-10     6.204457969221e-10
        108.72781190      -4.99600361e-16     5.686778238331e-02     6.967868312596e-10     5.436645463759e-10
        109.14122563       0.00000000e+00     5.588182976819e-02     6.767007730695e-10     4.599341968292e-10
        109.55463936      -8.04911693e-16     5.479088981833e-02     6.596289526769e-10     4.110815384813e-10
        109.96805310       1.11022302e-16     5.361157716411e-02     6.310324031667e-10     3.826321466263e-10
        110.38146683      -2.22044605e-16     5.246478305299e-02     5.822346816488e-10     3.632666083624e-10
        110.79488056      -3.05311332e-16     5.137743904693e-02     5.361420160421e-10     3.528778949425e-10
        111.20829430      -1.94289029e-16     5.025652170501e-02     4.959230165234e-10     3.563427215252e-10
        111.62170803      -4.16333634e-16     4.903649558528e-02     4.519003044255e-10     3.733420867806e-10
        112.03512176       8.60422844e-16     4.772896672763e-02     3.991539071542e-10     3.855373827295e-10
        112.44853550      -3.33066907e-16     4.653959989341e-02     3.482067843603e-10     3.798469791892e-10
        112.86194923      -4.44089210e-16     4.555572501317e-02     3.173857115725e-10     3.719943999465e-10
        113.27536296       2.77555756e-17     4.453525179465e-02     2.898460345967e-10     3.525839298087e-10
        113.68877670      -4.44089210e-16     4.336981418476e-02     2.663475615400e-10     3.357592946732e-10
        114.10219043      -8.88178420e-16     4.209435335211e-02     2.807842203370e-10     3.396688704897e-10
        114.51560416      -7.49400542e-16     4.078363346563e-02     3.291904141520e-10     3.507891404522e-10
        114.92901790      -8.60422844e-16     3.958333469869e-02     3.734038237822e-10     3.462250208273e-10
        115.34243163      -2.49800181e-16     3.839694165111e-02     3.877094685404e-10     3.156122849542e-10
        115.75584536      -3.33066907e-16     3.705210999073e-02     3.782550582059e-10     2.647931432040e-10
        116.16925910       2.22044605e-16     3.556271376593e-02     3.553888168616e-10     2.096700641314e-10
        116.58267283      -8.32667268e-16     3.399594847698e-02     3.268062965697e-10     1.532686773916e-10
        116.99608656       1.38777878e-16     3.252039856933e-02     2.965103935733e-10     1.067475691031e-10
        117.40950030      -3.60822483e-16     3.130745179199e-02     2.799811501537e-10     1.058925873320e-10
        117.82291403      -4.71844785e-16     3.026267091363e-02     2.663318122922e-10     1.498070981722e-10
        118.23632776      -4.99600361e-16     2.909808193121e-02     2.414662888840e-10     1.887011752777e-10
        118.64974150       3.88578059e-16     2.764059745989e-02     2.119669874394e-10     1.773451293123e-10
        119.06315523       3.60822483e-16     2.600848312569e-02     1.917198073117e-10     1.245092525840e-10
        119.47656896      -3.33066907e-16     2.445267254639e-02     1.836741844758e-10     1.010600294842e-10
        119.88998270      -1.66533454e-16     2.300308783441e-02     1.593768933059e-10     1.394746445934e-10
        120.30339643      -1.66533454e-16     2.142908334718e-02     1.080874706035e-10     1.642369931828e-10
