# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 14.9900 fs, Time steps = [10.0000] as
# Kick = [0.001, 0, 0]
# Gaussian folding, Width = 0.1500 eV = 0.005512 Hartree <=> FWHM = 0.353223 eV
#    om (eV)                  S_x                  S_y                  S_z
    1.500000     6.3897929210e-01    -0.0000000000e+00    -0.0000000000e+00
    1.550000     7.1793897608e-01    -0.0000000000e+00    -0.0000000000e+00
    1.600000     8.2737114054e-01    -0.0000000000e+00    -0.0000000000e+00
    1.650000     9.7092212040e-01    -0.0000000000e+00    -0.0000000000e+00
    1.700000     1.1521176781e+00    -0.0000000000e+00     0.0000000000e+00
    1.750000     1.3750560651e+00    -0.0000000000e+00     0.0000000000e+00
    1.800000     1.6443372556e+00    -0.0000000000e+00     0.0000000000e+00
    1.850000     1.9651354156e+00    -0.0000000000e+00     0.0000000000e+00
    1.900000     2.3440349013e+00    -0.0000000000e+00     0.0000000000e+00
    1.950000     2.7898345353e+00    -0.0000000000e+00     0.0000000000e+00
    2.000000     3.3122540524e+00    -0.0000000000e+00     0.0000000000e+00
    2.050000     3.9168628861e+00    -0.0000000000e+00     0.0000000000e+00
    2.100000     4.5969493292e+00    -0.0000000000e+00     0.0000000000e+00
    2.150000     5.3260425158e+00    -0.0000000000e+00     0.0000000000e+00
    2.200000     6.0560653745e+00    -0.0000000000e+00    -0.0000000000e+00
    2.250000     6.7241943737e+00    -0.0000000000e+00    -0.0000000000e+00
    2.300000     7.2671839114e+00    -0.0000000000e+00    -0.0000000000e+00
    2.350000     7.6377876495e+00    -0.0000000000e+00     0.0000000000e+00
    2.400000     7.8166166620e+00    -0.0000000000e+00     0.0000000000e+00
    2.450000     7.8150839859e+00    -0.0000000000e+00     0.0000000000e+00
    2.500000     7.6694092981e+00    -0.0000000000e+00     0.0000000000e+00
    2.550000     7.4293172365e+00    -0.0000000000e+00     0.0000000000e+00
    2.600000     7.1462168102e+00    -0.0000000000e+00     0.0000000000e+00
    2.650000     6.8643524501e+00    -0.0000000000e+00     0.0000000000e+00
    2.700000     6.6161400135e+00    -0.0000000000e+00     0.0000000000e+00
    2.750000     6.4211583243e+00    -0.0000000000e+00     0.0000000000e+00
    2.800000     6.2876059289e+00    -0.0000000000e+00     0.0000000000e+00
    2.850000     6.2150755741e+00    -0.0000000000e+00     0.0000000000e+00
    2.900000     6.1976863454e+00    -0.0000000000e+00     0.0000000000e+00
    2.950000     6.2267808249e+00    -0.0000000000e+00     0.0000000000e+00
    3.000000     6.2927007795e+00    -0.0000000000e+00     0.0000000000e+00
    3.050000     6.3856488521e+00    -0.0000000000e+00    -0.0000000000e+00
    3.100000     6.4960677085e+00    -0.0000000000e+00    -0.0000000000e+00
    3.150000     6.6150147312e+00    -0.0000000000e+00    -0.0000000000e+00
    3.200000     6.7346885494e+00    -0.0000000000e+00    -0.0000000000e+00
    3.250000     6.8489186958e+00    -0.0000000000e+00    -0.0000000000e+00
    3.300000     6.9533858505e+00    -0.0000000000e+00    -0.0000000000e+00
    3.350000     7.0455726296e+00    -0.0000000000e+00    -0.0000000000e+00
    3.400000     7.1246433510e+00    -0.0000000000e+00    -0.0000000000e+00
    3.450000     7.1913867349e+00    -0.0000000000e+00    -0.0000000000e+00
    3.500000     7.2481285340e+00    -0.0000000000e+00    -0.0000000000e+00
    3.550000     7.2984219987e+00    -0.0000000000e+00    -0.0000000000e+00
    3.600000     7.3464848675e+00    -0.0000000000e+00    -0.0000000000e+00
    3.650000     7.3965944065e+00    -0.0000000000e+00    -0.0000000000e+00
    3.700000     7.4526996325e+00    -0.0000000000e+00    -0.0000000000e+00
    3.750000     7.5183056910e+00    -0.0000000000e+00    -0.0000000000e+00
    3.800000     7.5964546588e+00    -0.0000000000e+00    -0.0000000000e+00
    3.850000     7.6896160420e+00    -0.0000000000e+00    -0.0000000000e+00
    3.900000     7.7994988559e+00    -0.0000000000e+00    -0.0000000000e+00
    3.950000     7.9269606929e+00    -0.0000000000e+00    -0.0000000000e+00
    4.000000     8.0721255287e+00    -0.0000000000e+00    -0.0000000000e+00
    4.050000     8.2346097584e+00    -0.0000000000e+00    -0.0000000000e+00
    4.100000     8.4136461481e+00    -0.0000000000e+00    -0.0000000000e+00
    4.150000     8.6080178833e+00    -0.0000000000e+00    -0.0000000000e+00
    4.200000     8.8159302843e+00    -0.0000000000e+00    -0.0000000000e+00
    4.250000     9.0350118893e+00    -0.0000000000e+00    -0.0000000000e+00
    4.300000     9.2624825303e+00    -0.0000000000e+00    -0.0000000000e+00
    4.350000     9.4953374704e+00    -0.0000000000e+00    -0.0000000000e+00
    4.400000     9.7303923751e+00    -0.0000000000e+00    -0.0000000000e+00
    4.450000     9.9642154641e+00    -0.0000000000e+00    -0.0000000000e+00
    4.500000     1.0193126923e+01    -0.0000000000e+00    -0.0000000000e+00
    4.550000     1.0413392047e+01    -0.0000000000e+00    -0.0000000000e+00
    4.600000     1.0621534760e+01    -0.0000000000e+00    -0.0000000000e+00
    4.650000     1.0814580406e+01     0.0000000000e+00    -0.0000000000e+00
    4.700000     1.0990131512e+01     0.0000000000e+00    -0.0000000000e+00
    4.750000     1.1146371870e+01     0.0000000000e+00    -0.0000000000e+00
    4.800000     1.1282157984e+01     0.0000000000e+00    -0.0000000000e+00
    4.850000     1.1397220091e+01     0.0000000000e+00    -0.0000000000e+00
    4.900000     1.1492319441e+01     0.0000000000e+00    -0.0000000000e+00
    4.950000     1.1569201215e+01     0.0000000000e+00    -0.0000000000e+00
    5.000000     1.1630355538e+01     0.0000000000e+00    -0.0000000000e+00
    5.050000     1.1678757087e+01     0.0000000000e+00    -0.0000000000e+00
    5.100000     1.1717720754e+01     0.0000000000e+00    -0.0000000000e+00
    5.150000     1.1750832089e+01     0.0000000000e+00     0.0000000000e+00
    5.200000     1.1781798283e+01     0.0000000000e+00     0.0000000000e+00
    5.250000     1.1814149639e+01     0.0000000000e+00     0.0000000000e+00
    5.300000     1.1850902852e+01     0.0000000000e+00     0.0000000000e+00
    5.350000     1.1894362632e+01     0.0000000000e+00     0.0000000000e+00
    5.400000     1.1946109071e+01     0.0000000000e+00     0.0000000000e+00
    5.450000     1.2007041560e+01     0.0000000000e+00     0.0000000000e+00
    5.500000     1.2077327267e+01     0.0000000000e+00     0.0000000000e+00
    5.550000     1.2156255936e+01     0.0000000000e+00     0.0000000000e+00
    5.600000     1.2242152545e+01     0.0000000000e+00     0.0000000000e+00
    5.650000     1.2332471478e+01     0.0000000000e+00     0.0000000000e+00
    5.700000     1.2424024123e+01     0.0000000000e+00     0.0000000000e+00
    5.750000     1.2513176499e+01     0.0000000000e+00     0.0000000000e+00
    5.800000     1.2595927922e+01     0.0000000000e+00     0.0000000000e+00
    5.850000     1.2667957756e+01     0.0000000000e+00     0.0000000000e+00
    5.900000     1.2724798640e+01     0.0000000000e+00     0.0000000000e+00
    5.950000     1.2762176151e+01     0.0000000000e+00     0.0000000000e+00
    6.000000     1.2776381156e+01     0.0000000000e+00     0.0000000000e+00
    6.050000     1.2764509631e+01     0.0000000000e+00     0.0000000000e+00
    6.100000     1.2724547599e+01     0.0000000000e+00     0.0000000000e+00
    6.150000     1.2655427632e+01     0.0000000000e+00     0.0000000000e+00
    6.200000     1.2557165417e+01     0.0000000000e+00     0.0000000000e+00
    6.250000     1.2431024556e+01     0.0000000000e+00     0.0000000000e+00
    6.300000     1.2279546688e+01     0.0000000000e+00     0.0000000000e+00
    6.350000     1.2106357997e+01     0.0000000000e+00     0.0000000000e+00
    6.400000     1.1915844027e+01     0.0000000000e+00     0.0000000000e+00
    6.450000     1.1712870416e+01     0.0000000000e+00     0.0000000000e+00
    6.500000     1.1502625497e+01     0.0000000000e+00     0.0000000000e+00
    6.550000     1.1290494419e+01     0.0000000000e+00     0.0000000000e+00
    6.600000     1.1081837775e+01     0.0000000000e+00     0.0000000000e+00
    6.650000     1.0881680647e+01     0.0000000000e+00     0.0000000000e+00
    6.700000     1.0694461133e+01     0.0000000000e+00     0.0000000000e+00
    6.750000     1.0523968676e+01     0.0000000000e+00     0.0000000000e+00
    6.800000     1.0373437498e+01    -0.0000000000e+00     0.0000000000e+00
    6.850000     1.0245635094e+01    -0.0000000000e+00     0.0000000000e+00
    6.900000     1.0142840471e+01    -0.0000000000e+00     0.0000000000e+00
    6.950000     1.0066774384e+01    -0.0000000000e+00     0.0000000000e+00
    7.000000     1.0018628067e+01    -0.0000000000e+00     0.0000000000e+00
    7.050000     9.9992403410e+00    -0.0000000000e+00     0.0000000000e+00
    7.100000     1.0009309408e+01    -0.0000000000e+00     0.0000000000e+00
    7.150000     1.0049486784e+01    -0.0000000000e+00     0.0000000000e+00
    7.200000     1.0120333413e+01    -0.0000000000e+00     0.0000000000e+00
    7.250000     1.0222269587e+01    -0.0000000000e+00     0.0000000000e+00
    7.300000     1.0355646459e+01    -0.0000000000e+00     0.0000000000e+00
    7.350000     1.0520913857e+01    -0.0000000000e+00     0.0000000000e+00
    7.400000     1.0718735673e+01    -0.0000000000e+00     0.0000000000e+00
    7.450000     1.0949954079e+01    -0.0000000000e+00     0.0000000000e+00
    7.500000     1.1215468999e+01    -0.0000000000e+00     0.0000000000e+00
    7.550000     1.1516187800e+01    -0.0000000000e+00     0.0000000000e+00
    7.600000     1.1853109532e+01    -0.0000000000e+00     0.0000000000e+00
    7.650000     1.2227443953e+01    -0.0000000000e+00     0.0000000000e+00
    7.700000     1.2640618776e+01    -0.0000000000e+00     0.0000000000e+00
    7.750000     1.3094153311e+01    -0.0000000000e+00     0.0000000000e+00
    7.800000     1.3589527756e+01    -0.0000000000e+00     0.0000000000e+00
    7.850000     1.4128179602e+01    -0.0000000000e+00     0.0000000000e+00
    7.900000     1.4711609570e+01    -0.0000000000e+00     0.0000000000e+00
    7.950000     1.5341452465e+01    -0.0000000000e+00     0.0000000000e+00
    8.000000     1.6019410217e+01    -0.0000000000e+00     0.0000000000e+00
    8.050000     1.6747105363e+01    -0.0000000000e+00     0.0000000000e+00
    8.100000     1.7526004940e+01    -0.0000000000e+00     0.0000000000e+00
    8.150000     1.8357479120e+01    -0.0000000000e+00    -0.0000000000e+00
    8.200000     1.9242894183e+01    -0.0000000000e+00    -0.0000000000e+00
    8.250000     2.0183585247e+01    -0.0000000000e+00    -0.0000000000e+00
    8.300000     2.1180672737e+01    -0.0000000000e+00    -0.0000000000e+00
    8.350000     2.2234840345e+01    -0.0000000000e+00    -0.0000000000e+00
    8.400000     2.3346205658e+01    -0.0000000000e+00    -0.0000000000e+00
    8.450000     2.4514277793e+01    -0.0000000000e+00    -0.0000000000e+00
    8.500000     2.5737876951e+01    -0.0000000000e+00    -0.0000000000e+00
    8.550000     2.7014937386e+01    -0.0000000000e+00    -0.0000000000e+00
    8.600000     2.8342283730e+01    -0.0000000000e+00    -0.0000000000e+00
    8.650000     2.9715571823e+01    -0.0000000000e+00    -0.0000000000e+00
    8.700000     3.1129502251e+01    -0.0000000000e+00    -0.0000000000e+00
    8.750000     3.2578234874e+01    -0.0000000000e+00    -0.0000000000e+00
    8.800000     3.4055844289e+01    -0.0000000000e+00    -0.0000000000e+00
    8.850000     3.5556731837e+01    -0.0000000000e+00    -0.0000000000e+00
    8.900000     3.7076026651e+01    -0.0000000000e+00    -0.0000000000e+00
    8.950000     3.8610000458e+01    -0.0000000000e+00    -0.0000000000e+00
    9.000000     4.0156381395e+01    -0.0000000000e+00    -0.0000000000e+00
    9.050000     4.1714349473e+01    -0.0000000000e+00    -0.0000000000e+00
    9.100000     4.3284081047e+01    -0.0000000000e+00    -0.0000000000e+00
    9.150000     4.4865935295e+01    -0.0000000000e+00    -0.0000000000e+00
    9.200000     4.6459541328e+01    -0.0000000000e+00    -0.0000000000e+00
    9.250000     4.8063011879e+01    -0.0000000000e+00    -0.0000000000e+00
    9.300000     4.9672348047e+01    -0.0000000000e+00    -0.0000000000e+00
    9.350000     5.1280995741e+01    -0.0000000000e+00    -0.0000000000e+00
    9.400000     5.2879555647e+01    -0.0000000000e+00    -0.0000000000e+00
    9.450000     5.4455732840e+01    -0.0000000000e+00    -0.0000000000e+00
    9.500000     5.5994585869e+01    -0.0000000000e+00    -0.0000000000e+00
    9.550000     5.7478990106e+01    -0.0000000000e+00    -0.0000000000e+00
    9.600000     5.8890125909e+01    -0.0000000000e+00    -0.0000000000e+00
    9.650000     6.0207880276e+01    -0.0000000000e+00    -0.0000000000e+00
    9.700000     6.1411257764e+01    -0.0000000000e+00    -0.0000000000e+00
    9.750000     6.2479025641e+01    -0.0000000000e+00    -0.0000000000e+00
    9.800000     6.3390728136e+01    -0.0000000000e+00    -0.0000000000e+00
    9.850000     6.4127971340e+01    -0.0000000000e+00    -0.0000000000e+00
    9.900000     6.4675711440e+01    -0.0000000000e+00    -0.0000000000e+00
    9.950000     6.5023291124e+01    -0.0000000000e+00    -0.0000000000e+00
   10.000000     6.5165081922e+01    -0.0000000000e+00    -0.0000000000e+00
   10.050000     6.5100650548e+01    -0.0000000000e+00    -0.0000000000e+00
   10.100000     6.4834345948e+01    -0.0000000000e+00    -0.0000000000e+00
   10.150000     6.4374229731e+01    -0.0000000000e+00    -0.0000000000e+00
   10.200000     6.3730460804e+01    -0.0000000000e+00    -0.0000000000e+00
   10.250000     6.2913524341e+01    -0.0000000000e+00    -0.0000000000e+00
   10.300000     6.1932847363e+01    -0.0000000000e+00    -0.0000000000e+00
   10.350000     6.0796220770e+01    -0.0000000000e+00    -0.0000000000e+00
   10.400000     5.9510129664e+01    -0.0000000000e+00    -0.0000000000e+00
   10.450000     5.8080803773e+01     0.0000000000e+00    -0.0000000000e+00
   10.500000     5.6515680607e+01     0.0000000000e+00    -0.0000000000e+00
   10.550000     5.4824971884e+01     0.0000000000e+00    -0.0000000000e+00
   10.600000     5.3023002770e+01     0.0000000000e+00    -0.0000000000e+00
   10.650000     5.1128932273e+01     0.0000000000e+00    -0.0000000000e+00
   10.700000     4.9166494172e+01     0.0000000000e+00    -0.0000000000e+00
   10.750000     4.7162638700e+01     0.0000000000e+00    -0.0000000000e+00
   10.800000     4.5145332833e+01     0.0000000000e+00    -0.0000000000e+00
   10.850000     4.3141059709e+01     0.0000000000e+00    -0.0000000000e+00
   10.900000     4.1172573641e+01     0.0000000000e+00    -0.0000000000e+00
   10.950000     3.9257268302e+01     0.0000000000e+00    -0.0000000000e+00
   11.000000     3.7406305767e+01     0.0000000000e+00    -0.0000000000e+00
   11.050000     3.5624564858e+01     0.0000000000e+00    -0.0000000000e+00
   11.100000     3.3911437032e+01     0.0000000000e+00    -0.0000000000e+00
   11.150000     3.2262383695e+01     0.0000000000e+00    -0.0000000000e+00
   11.200000     3.0670950170e+01     0.0000000000e+00    -0.0000000000e+00
   11.250000     2.9130763205e+01     0.0000000000e+00    -0.0000000000e+00
   11.300000     2.7637084155e+01     0.0000000000e+00    -0.0000000000e+00
   11.350000     2.6187730179e+01     0.0000000000e+00    -0.0000000000e+00
   11.400000     2.4783417264e+01     0.0000000000e+00    -0.0000000000e+00
   11.450000     2.3427655150e+01     0.0000000000e+00    -0.0000000000e+00
   11.500000     2.2126262029e+01     0.0000000000e+00    -0.0000000000e+00
   11.550000     2.0886531391e+01     0.0000000000e+00    -0.0000000000e+00
   11.600000     1.9716170479e+01     0.0000000000e+00    -0.0000000000e+00
   11.650000     1.8622250543e+01     0.0000000000e+00    -0.0000000000e+00
   11.700000     1.7610400348e+01     0.0000000000e+00    -0.0000000000e+00
   11.750000     1.6684302617e+01     0.0000000000e+00    -0.0000000000e+00
   11.800000     1.5845369858e+01     0.0000000000e+00    -0.0000000000e+00
   11.850000     1.5092455271e+01     0.0000000000e+00    -0.0000000000e+00
   11.900000     1.4421597905e+01     0.0000000000e+00     0.0000000000e+00
   11.950000     1.3825937517e+01     0.0000000000e+00     0.0000000000e+00
   12.000000     1.3295913752e+01     0.0000000000e+00     0.0000000000e+00
   12.050000     1.2819723822e+01     0.0000000000e+00     0.0000000000e+00
   12.100000     1.2383924477e+01     0.0000000000e+00     0.0000000000e+00
   12.150000     1.1974126070e+01    -0.0000000000e+00     0.0000000000e+00
   12.200000     1.1575844750e+01    -0.0000000000e+00     0.0000000000e+00
   12.250000     1.1175577882e+01    -0.0000000000e+00    -0.0000000000e+00
   12.300000     1.0762002571e+01    -0.0000000000e+00    -0.0000000000e+00
   12.350000     1.0327018412e+01    -0.0000000000e+00    -0.0000000000e+00
   12.400000     9.8663493565e+00    -0.0000000000e+00    -0.0000000000e+00
   12.450000     9.3796022917e+00    -0.0000000000e+00    -0.0000000000e+00
   12.500000     8.8698821802e+00    -0.0000000000e+00    -0.0000000000e+00
   12.550000     8.3431199970e+00    -0.0000000000e+00    -0.0000000000e+00
   12.600000     7.8071943530e+00    -0.0000000000e+00    -0.0000000000e+00
   12.650000     7.2708778685e+00    -0.0000000000e+00    -0.0000000000e+00
   12.700000     6.7427152651e+00    -0.0000000000e+00    -0.0000000000e+00
   12.750000     6.2300600117e+00    -0.0000000000e+00    -0.0000000000e+00
   12.800000     5.7384936134e+00    -0.0000000000e+00     0.0000000000e+00
   12.850000     5.2716795726e+00    -0.0000000000e+00     0.0000000000e+00
   12.900000     4.8315050062e+00    -0.0000000000e+00     0.0000000000e+00
   12.950000     4.4183165255e+00    -0.0000000000e+00    -0.0000000000e+00
   13.000000     4.0311801255e+00    -0.0000000000e+00    -0.0000000000e+00
   13.050000     3.6682248506e+00    -0.0000000000e+00    -0.0000000000e+00
   13.100000     3.3271118740e+00    -0.0000000000e+00    -0.0000000000e+00
   13.150000     3.0055328755e+00    -0.0000000000e+00    -0.0000000000e+00
   13.200000     2.7015585901e+00    -0.0000000000e+00    -0.0000000000e+00
   13.250000     2.4137442000e+00    -0.0000000000e+00    -0.0000000000e+00
   13.300000     2.1410717365e+00    -0.0000000000e+00    -0.0000000000e+00
   13.350000     1.8828872001e+00    -0.0000000000e+00    -0.0000000000e+00
   13.400000     1.6388973238e+00    -0.0000000000e+00    -0.0000000000e+00
   13.450000     1.4091473236e+00    -0.0000000000e+00    -0.0000000000e+00
   13.500000     1.1938795969e+00    -0.0000000000e+00    -0.0000000000e+00
   13.550000     9.9329890645e-01    -0.0000000000e+00    -0.0000000000e+00
   13.600000     8.0739072461e-01    -0.0000000000e+00    -0.0000000000e+00
   13.650000     6.3590648138e-01    -0.0000000000e+00    -0.0000000000e+00
   13.700000     4.7847103101e-01    -0.0000000000e+00    -0.0000000000e+00
   13.750000     3.3465948329e-01    -0.0000000000e+00    -0.0000000000e+00
   13.800000     2.0395269083e-01    -0.0000000000e+00    -0.0000000000e+00
   13.850000     8.5638430922e-02    -0.0000000000e+00    -0.0000000000e+00
   13.900000    -2.1204263337e-02     0.0000000000e+00    -0.0000000000e+00
   13.950000    -1.1759644115e-01     0.0000000000e+00    -0.0000000000e+00
   14.000000    -2.0453264859e-01     0.0000000000e+00    -0.0000000000e+00
   14.050000    -2.8296680612e-01     0.0000000000e+00    -0.0000000000e+00
   14.100000    -3.5391096256e-01     0.0000000000e+00    -0.0000000000e+00
   14.150000    -4.1851336411e-01     0.0000000000e+00    -0.0000000000e+00
   14.200000    -4.7800034949e-01     0.0000000000e+00    -0.0000000000e+00
   14.250000    -5.3351732486e-01     0.0000000000e+00    -0.0000000000e+00
   14.300000    -5.8601484410e-01     0.0000000000e+00    -0.0000000000e+00
   14.350000    -6.3627076853e-01     0.0000000000e+00    -0.0000000000e+00
   14.400000    -6.8498493813e-01     0.0000000000e+00     0.0000000000e+00
   14.450000    -7.3280923563e-01     0.0000000000e+00     0.0000000000e+00
   14.500000    -7.8026759317e-01     0.0000000000e+00     0.0000000000e+00
   14.550000    -8.2766750989e-01     0.0000000000e+00     0.0000000000e+00
   14.600000    -8.7513157132e-01     0.0000000000e+00     0.0000000000e+00
   14.650000    -9.2274851632e-01     0.0000000000e+00     0.0000000000e+00
   14.700000    -9.7070545535e-01     0.0000000000e+00     0.0000000000e+00
   14.750000    -1.0192757344e+00     0.0000000000e+00     0.0000000000e+00
   14.800000    -1.0686880441e+00     0.0000000000e+00     0.0000000000e+00
   14.850000    -1.1190208555e+00     0.0000000000e+00     0.0000000000e+00
   14.900000    -1.1702203861e+00     0.0000000000e+00     0.0000000000e+00
   14.950000    -1.2221887738e+00     0.0000000000e+00     0.0000000000e+00
   15.000000    -1.2748110657e+00     0.0000000000e+00     0.0000000000e+00
   15.050000    -1.3278752668e+00     0.0000000000e+00     0.0000000000e+00
   15.100000    -1.3809855582e+00     0.0000000000e+00     0.0000000000e+00
   15.150000    -1.4335992948e+00     0.0000000000e+00     0.0000000000e+00
   15.200000    -1.4851917943e+00     0.0000000000e+00     0.0000000000e+00
   15.250000    -1.5354118168e+00     0.0000000000e+00     0.0000000000e+00
   15.300000    -1.5840973234e+00     0.0000000000e+00     0.0000000000e+00
   15.350000    -1.6311692467e+00     0.0000000000e+00     0.0000000000e+00
   15.400000    -1.6765423374e+00     0.0000000000e+00     0.0000000000e+00
   15.450000    -1.7201508329e+00    -0.0000000000e+00     0.0000000000e+00
   15.500000    -1.7620357337e+00    -0.0000000000e+00     0.0000000000e+00
   15.550000    -1.8023587982e+00    -0.0000000000e+00     0.0000000000e+00
   15.600000    -1.8412920974e+00    -0.0000000000e+00     0.0000000000e+00
   15.650000    -1.8788826868e+00    -0.0000000000e+00     0.0000000000e+00
   15.700000    -1.9150317631e+00    -0.0000000000e+00     0.0000000000e+00
   15.750000    -1.9496070023e+00    -0.0000000000e+00     0.0000000000e+00
   15.800000    -1.9825628938e+00    -0.0000000000e+00     0.0000000000e+00
   15.850000    -2.0139419891e+00    -0.0000000000e+00     0.0000000000e+00
   15.900000    -2.0437714304e+00    -0.0000000000e+00     0.0000000000e+00
   15.950000    -2.0719897915e+00     0.0000000000e+00     0.0000000000e+00
   16.000000    -2.0985000951e+00     0.0000000000e+00     0.0000000000e+00
   16.050000    -2.1232929800e+00     0.0000000000e+00     0.0000000000e+00
   16.100000    -2.1464974362e+00     0.0000000000e+00     0.0000000000e+00
   16.150000    -2.1682968802e+00     0.0000000000e+00     0.0000000000e+00
   16.200000    -2.1888025480e+00     0.0000000000e+00     0.0000000000e+00
   16.250000    -2.2080248717e+00     0.0000000000e+00     0.0000000000e+00
   16.300000    -2.2259697478e+00     0.0000000000e+00     0.0000000000e+00
   16.350000    -2.2427422981e+00     0.0000000000e+00     0.0000000000e+00
   16.400000    -2.2585332720e+00     0.0000000000e+00     0.0000000000e+00
   16.450000    -2.2735009998e+00     0.0000000000e+00     0.0000000000e+00
   16.500000    -2.2876843739e+00     0.0000000000e+00     0.0000000000e+00
   16.550000    -2.3010471160e+00     0.0000000000e+00     0.0000000000e+00
   16.600000    -2.3136015510e+00     0.0000000000e+00     0.0000000000e+00
   16.650000    -2.3254680982e+00     0.0000000000e+00     0.0000000000e+00
   16.700000    -2.3368017351e+00     0.0000000000e+00     0.0000000000e+00
   16.750000    -2.3476715350e+00     0.0000000000e+00     0.0000000000e+00
   16.800000    -2.3580339946e+00     0.0000000000e+00     0.0000000000e+00
   16.850000    -2.3678317820e+00     0.0000000000e+00     0.0000000000e+00
   16.900000    -2.3771036588e+00     0.0000000000e+00     0.0000000000e+00
   16.950000    -2.3859783083e+00     0.0000000000e+00     0.0000000000e+00
   17.000000    -2.3945597711e+00     0.0000000000e+00     0.0000000000e+00
   17.050000    -2.4028381789e+00     0.0000000000e+00     0.0000000000e+00
   17.100000    -2.4107299851e+00     0.0000000000e+00     0.0000000000e+00
   17.150000    -2.4182012370e+00     0.0000000000e+00     0.0000000000e+00
   17.200000    -2.4253308330e+00     0.0000000000e+00     0.0000000000e+00
   17.250000    -2.4322404782e+00     0.0000000000e+00     0.0000000000e+00
   17.300000    -2.4389730449e+00     0.0000000000e+00     0.0000000000e+00
   17.350000    -2.4454609973e+00     0.0000000000e+00     0.0000000000e+00
   17.400000    -2.4516217624e+00     0.0000000000e+00     0.0000000000e+00
   17.450000    -2.4574692754e+00     0.0000000000e+00     0.0000000000e+00
   17.500000    -2.4631121174e+00     0.0000000000e+00     0.0000000000e+00
   17.550000    -2.4686405456e+00     0.0000000000e+00     0.0000000000e+00
   17.600000    -2.4740339038e+00     0.0000000000e+00     0.0000000000e+00
   17.650000    -2.4791961746e+00     0.0000000000e+00     0.0000000000e+00
   17.700000    -2.4840783894e+00     0.0000000000e+00     0.0000000000e+00
   17.750000    -2.4887456074e+00     0.0000000000e+00     0.0000000000e+00
   17.800000    -2.4933106426e+00     0.0000000000e+00     0.0000000000e+00
   17.850000    -2.4978116823e+00     0.0000000000e+00     0.0000000000e+00
   17.900000    -2.5021761699e+00     0.0000000000e+00     0.0000000000e+00
   17.950000    -2.5063129864e+00     0.0000000000e+00     0.0000000000e+00
   18.000000    -2.5102257547e+00     0.0000000000e+00     0.0000000000e+00
   18.050000    -2.5140155383e+00     0.0000000000e+00     0.0000000000e+00
   18.100000    -2.5177698422e+00     0.0000000000e+00     0.0000000000e+00
   18.150000    -2.5214670399e+00     0.0000000000e+00     0.0000000000e+00
   18.200000    -2.5250073937e+00     0.0000000000e+00     0.0000000000e+00
   18.250000    -2.5283346022e+00     0.0000000000e+00     0.0000000000e+00
   18.300000    -2.5315065362e+00     0.0000000000e+00     0.0000000000e+00
   18.350000    -2.5346329303e+00     0.0000000000e+00     0.0000000000e+00
