# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 14.9900 fs, Time steps = [10.0000] as
# Kick = [0.001, 0, 0]
# Gaussian folding, Width = 0.1500 eV = 0.005512 Hartree <=> FWHM = 0.353223 eV
#    om (eV)                  S_x                  S_y                  S_z
    7.350000    -7.0436951523e-04    -0.0000000000e+00    -0.0000000000e+00
    7.400000     9.1492238078e-04    -0.0000000000e+00    -0.0000000000e+00
    7.450000     1.4732054491e-03    -0.0000000000e+00    -0.0000000000e+00
    7.500000     3.3069175949e-04    -0.0000000000e+00    -0.0000000000e+00
    7.550000    -1.1766523082e-03    -0.0000000000e+00     0.0000000000e+00
    7.600000    -1.2937656011e-03     0.0000000000e+00     0.0000000000e+00
    7.650000     1.1607166802e-04     0.0000000000e+00     0.0000000000e+00
    7.700000     1.4173243174e-03     0.0000000000e+00     0.0000000000e+00
    7.750000     1.1041901618e-03     0.0000000000e+00     0.0000000000e+00
    7.800000    -4.5362265503e-04     0.0000000000e+00     0.0000000000e+00
    7.850000    -1.4451826705e-03     0.0000000000e+00     0.0000000000e+00
    7.900000    -7.2221065788e-04     0.0000000000e+00     0.0000000000e+00
    7.950000     8.7227571894e-04     0.0000000000e+00     0.0000000000e+00
    8.000000     1.4887616555e-03     0.0000000000e+00     0.0000000000e+00
    8.050000     4.2027709671e-04     0.0000000000e+00     0.0000000000e+00
    8.100000    -1.0799827777e-03     0.0000000000e+00     0.0000000000e+00
    8.150000    -1.2560664648e-03    -0.0000000000e+00     0.0000000000e+00
    8.200000     1.1748076195e-04    -0.0000000000e+00     0.0000000000e+00
    8.250000     1.4918911134e-03    -0.0000000000e+00     0.0000000000e+00
    8.300000     1.3771456978e-03    -0.0000000000e+00     0.0000000000e+00
    8.350000     1.3038271513e-04     0.0000000000e+00    -0.0000000000e+00
    8.400000    -3.7167789907e-04     0.0000000000e+00     0.0000000000e+00
    8.450000     1.1929560599e-03     0.0000000000e+00     0.0000000000e+00
    8.500000     4.1395953026e-03     0.0000000000e+00     0.0000000000e+00
    8.550000     6.5721885692e-03     0.0000000000e+00     0.0000000000e+00
    8.600000     7.4503722796e-03     0.0000000000e+00    -0.0000000000e+00
    8.650000     7.5233671436e-03     0.0000000000e+00    -0.0000000000e+00
    8.700000     8.1082575452e-03     0.0000000000e+00    -0.0000000000e+00
    8.750000     9.2424757810e-03     0.0000000000e+00    -0.0000000000e+00
    8.800000     9.4683059468e-03     0.0000000000e+00    -0.0000000000e+00
    8.850000     7.5615100573e-03     0.0000000000e+00     0.0000000000e+00
    8.900000     4.1807243089e-03     0.0000000000e+00     0.0000000000e+00
    8.950000     1.4386217654e-03     0.0000000000e+00     0.0000000000e+00
    9.000000     7.8100853993e-04     0.0000000000e+00     0.0000000000e+00
    9.050000     1.5437665227e-03     0.0000000000e+00     0.0000000000e+00
    9.100000     1.8216681625e-03     0.0000000000e+00     0.0000000000e+00
    9.150000     6.5539730568e-04     0.0000000000e+00     0.0000000000e+00
    9.200000    -9.5001516074e-04     0.0000000000e+00     0.0000000000e+00
    9.250000    -1.2986114448e-03     0.0000000000e+00     0.0000000000e+00
    9.300000    -4.9363074657e-05     0.0000000000e+00     0.0000000000e+00
    9.350000     1.3563692124e-03     0.0000000000e+00     0.0000000000e+00
    9.400000     1.3824684824e-03     0.0000000000e+00     0.0000000000e+00
    9.450000     2.4117084836e-04     0.0000000000e+00     0.0000000000e+00
    9.500000    -2.4683206862e-04     0.0000000000e+00     0.0000000000e+00
    9.550000     1.3750172256e-03     0.0000000000e+00    -0.0000000000e+00
    9.600000     4.6390589283e-03     0.0000000000e+00    -0.0000000000e+00
    9.650000     7.7387037576e-03     0.0000000000e+00    -0.0000000000e+00
    9.700000     9.4992288935e-03     0.0000000000e+00     0.0000000000e+00
    9.750000     1.0415042515e-02    -0.0000000000e+00     0.0000000000e+00
    9.800000     1.1605759812e-02    -0.0000000000e+00     0.0000000000e+00
    9.850000     1.3041418165e-02     0.0000000000e+00     0.0000000000e+00
    9.900000     1.3263755268e-02     0.0000000000e+00     0.0000000000e+00
    9.950000     1.1048692641e-02     0.0000000000e+00     0.0000000000e+00
   10.000000     7.1060464751e-03     0.0000000000e+00     0.0000000000e+00
   10.050000     3.7711257457e-03     0.0000000000e+00     0.0000000000e+00
   10.100000     2.9141270054e-03     0.0000000000e+00     0.0000000000e+00
   10.150000     4.3507039816e-03     0.0000000000e+00     0.0000000000e+00
   10.200000     6.4750138496e-03     0.0000000000e+00     0.0000000000e+00
   10.250000     8.2858555075e-03     0.0000000000e+00     0.0000000000e+00
   10.300000     1.0393768537e-02     0.0000000000e+00     0.0000000000e+00
   10.350000     1.3832403456e-02     0.0000000000e+00     0.0000000000e+00
   10.400000     1.8126551837e-02     0.0000000000e+00     0.0000000000e+00
   10.450000     2.1024136525e-02     0.0000000000e+00     0.0000000000e+00
   10.500000     2.0428743025e-02     0.0000000000e+00    -0.0000000000e+00
   10.550000     1.6499125495e-02    -0.0000000000e+00    -0.0000000000e+00
   10.600000     1.1582914232e-02    -0.0000000000e+00    -0.0000000000e+00
   10.650000     8.0079166891e-03    -0.0000000000e+00    -0.0000000000e+00
   10.700000     6.1029949130e-03    -0.0000000000e+00    -0.0000000000e+00
   10.750000     4.5013719851e-03     0.0000000000e+00     0.0000000000e+00
   10.800000     2.1831230723e-03     0.0000000000e+00     0.0000000000e+00
   10.850000    -1.8261365704e-04     0.0000000000e+00     0.0000000000e+00
   10.900000    -1.0991499480e-03     0.0000000000e+00     0.0000000000e+00
   10.950000    -1.8685720062e-04     0.0000000000e+00     0.0000000000e+00
   11.000000     1.1606748050e-03     0.0000000000e+00     0.0000000000e+00
   11.050000     1.2334522292e-03     0.0000000000e+00     0.0000000000e+00
   11.100000    -1.0691317653e-04     0.0000000000e+00     0.0000000000e+00
   11.150000    -1.3180475066e-03     0.0000000000e+00     0.0000000000e+00
   11.200000    -9.9267407425e-04     0.0000000000e+00     0.0000000000e+00
   11.250000     4.9868220874e-04     0.0000000000e+00     0.0000000000e+00
   11.300000     1.4416798099e-03     0.0000000000e+00     0.0000000000e+00
   11.350000     7.8204590172e-04     0.0000000000e+00     0.0000000000e+00
   11.400000    -6.3084009228e-04     0.0000000000e+00    -0.0000000000e+00
   11.450000    -1.0080783533e-03    -0.0000000000e+00    -0.0000000000e+00
   11.500000     3.2132854418e-04    -0.0000000000e+00    -0.0000000000e+00
   11.550000     2.1390920128e-03    -0.0000000000e+00    -0.0000000000e+00
   11.600000     2.7349190065e-03    -0.0000000000e+00     0.0000000000e+00
   11.650000     1.8415337126e-03    -0.0000000000e+00     0.0000000000e+00
   11.700000     8.6664478067e-04     0.0000000000e+00     0.0000000000e+00
   11.750000     1.1756354168e-03     0.0000000000e+00     0.0000000000e+00
   11.800000     2.4497095380e-03     0.0000000000e+00     0.0000000000e+00
   11.850000     3.0479116602e-03     0.0000000000e+00     0.0000000000e+00
   11.900000     1.9542754991e-03     0.0000000000e+00     0.0000000000e+00
   11.950000     3.1075122737e-05     0.0000000000e+00     0.0000000000e+00
   12.000000    -9.0371835050e-04     0.0000000000e+00     0.0000000000e+00
   12.050000    -1.2595266786e-04     0.0000000000e+00     0.0000000000e+00
   12.100000     1.1869591627e-03     0.0000000000e+00     0.0000000000e+00
   12.150000     1.3281413802e-03     0.0000000000e+00     0.0000000000e+00
   12.200000     2.7606668259e-05     0.0000000000e+00     0.0000000000e+00
   12.250000    -1.2593162627e-03    -0.0000000000e+00     0.0000000000e+00
   12.300000    -1.0654418679e-03    -0.0000000000e+00     0.0000000000e+00
   12.350000     3.6988150016e-04    -0.0000000000e+00     0.0000000000e+00
   12.400000     1.3742046057e-03     0.0000000000e+00    -0.0000000000e+00
   12.450000     7.8595137447e-04     0.0000000000e+00    -0.0000000000e+00
   12.500000    -6.9353122930e-04     0.0000000000e+00    -0.0000000000e+00
   12.550000    -1.3125432022e-03     0.0000000000e+00     0.0000000000e+00
   12.600000    -3.0247027320e-04     0.0000000000e+00     0.0000000000e+00
   12.650000     1.2293966986e-03     0.0000000000e+00     0.0000000000e+00
   12.700000     1.5822680000e-03     0.0000000000e+00     0.0000000000e+00
   12.750000     4.2712027383e-04     0.0000000000e+00     0.0000000000e+00
   12.800000    -8.2740943642e-04     0.0000000000e+00    -0.0000000000e+00
   12.850000    -6.8799352876e-04     0.0000000000e+00     0.0000000000e+00
   12.900000     6.7926693027e-04     0.0000000000e+00     0.0000000000e+00
   12.950000     1.6440023770e-03     0.0000000000e+00     0.0000000000e+00
   13.000000     1.0175038317e-03     0.0000000000e+00     0.0000000000e+00
   13.050000    -5.5078755842e-04     0.0000000000e+00     0.0000000000e+00
   13.100000    -1.3142517595e-03     0.0000000000e+00     0.0000000000e+00
   13.150000    -4.4872372512e-04     0.0000000000e+00     0.0000000000e+00
   13.200000     9.9695969256e-04    -0.0000000000e+00     0.0000000000e+00
   13.250000     1.3269472918e-03    -0.0000000000e+00     0.0000000000e+00
   13.300000     1.8161057097e-04    -0.0000000000e+00     0.0000000000e+00
   13.350000    -1.0164599011e-03     0.0000000000e+00     0.0000000000e+00
   13.400000    -6.5678149187e-04     0.0000000000e+00    -0.0000000000e+00
   13.450000     1.2906916936e-03     0.0000000000e+00    -0.0000000000e+00
   13.500000     3.3858604034e-03     0.0000000000e+00    -0.0000000000e+00
   13.550000     4.5459696512e-03     0.0000000000e+00    -0.0000000000e+00
   13.600000     5.3992438919e-03     0.0000000000e+00     0.0000000000e+00
   13.650000     7.5090918490e-03     0.0000000000e+00     0.0000000000e+00
   13.700000     1.1312050786e-02     0.0000000000e+00     0.0000000000e+00
   13.750000     1.5174028168e-02     0.0000000000e+00     0.0000000000e+00
   13.800000     1.6756102129e-02     0.0000000000e+00     0.0000000000e+00
   13.850000     1.5261262135e-02     0.0000000000e+00     0.0000000000e+00
   13.900000     1.2112633138e-02     0.0000000000e+00     0.0000000000e+00
   13.950000     9.3670924693e-03     0.0000000000e+00     0.0000000000e+00
   14.000000     7.6857298660e-03     0.0000000000e+00     0.0000000000e+00
   14.050000     6.0923857316e-03     0.0000000000e+00     0.0000000000e+00
   14.100000     3.6271308146e-03     0.0000000000e+00     0.0000000000e+00
   14.150000     8.2911159816e-04     0.0000000000e+00     0.0000000000e+00
   14.200000    -7.3605658167e-04     0.0000000000e+00     0.0000000000e+00
   14.250000    -3.2848979129e-04     0.0000000000e+00     0.0000000000e+00
   14.300000     9.6615915002e-04     0.0000000000e+00     0.0000000000e+00
   14.350000     1.3347186055e-03     0.0000000000e+00     0.0000000000e+00
   14.400000     2.0996845209e-04     0.0000000000e+00     0.0000000000e+00
   14.450000    -1.1570393597e-03     0.0000000000e+00     0.0000000000e+00
   14.500000    -1.1981848572e-03     0.0000000000e+00     0.0000000000e+00
   14.550000     1.2709902353e-04    -0.0000000000e+00     0.0000000000e+00
   14.600000     1.2757178140e-03    -0.0000000000e+00     0.0000000000e+00
   14.650000     9.1133094798e-04    -0.0000000000e+00     0.0000000000e+00
   14.700000    -5.4355270771e-04    -0.0000000000e+00     0.0000000000e+00
   14.750000    -1.3995836396e-03    -0.0000000000e+00     0.0000000000e+00
   14.800000    -6.6499539977e-04     0.0000000000e+00    -0.0000000000e+00
   14.850000     8.0153546931e-04     0.0000000000e+00    -0.0000000000e+00
   14.900000     1.2899634634e-03     0.0000000000e+00    -0.0000000000e+00
   14.950000     2.2801891659e-04     0.0000000000e+00     0.0000000000e+00
   15.000000    -1.1526851047e-03     0.0000000000e+00     0.0000000000e+00
   15.050000    -1.2482763832e-03     0.0000000000e+00     0.0000000000e+00
   15.100000     5.2538977368e-05     0.0000000000e+00     0.0000000000e+00
   15.150000     1.2386981146e-03     0.0000000000e+00     0.0000000000e+00
   15.200000     9.3297613389e-04     0.0000000000e+00     0.0000000000e+00
   15.250000    -5.0763612410e-04     0.0000000000e+00     0.0000000000e+00
   15.300000    -1.4077524706e-03     0.0000000000e+00     0.0000000000e+00
   15.350000    -7.2166290251e-04     0.0000000000e+00     0.0000000000e+00
   15.400000     7.5154607553e-04     0.0000000000e+00     0.0000000000e+00
   15.450000     1.2982699398e-03    -0.0000000000e+00     0.0000000000e+00
   15.500000     2.8370065498e-04    -0.0000000000e+00    -0.0000000000e+00
   15.550000    -1.1099800263e-03    -0.0000000000e+00    -0.0000000000e+00
   15.600000    -1.2587320903e-03    -0.0000000000e+00    -0.0000000000e+00
   15.650000     1.4366171381e-05    -0.0000000000e+00    -0.0000000000e+00
   15.700000     1.2332028672e-03    -0.0000000000e+00    -0.0000000000e+00
   15.750000     9.8534285207e-04     0.0000000000e+00     0.0000000000e+00
   15.800000    -4.3473055271e-04     0.0000000000e+00     0.0000000000e+00
   15.850000    -1.3658881102e-03     0.0000000000e+00     0.0000000000e+00
   15.900000    -7.0658828422e-04     0.0000000000e+00     0.0000000000e+00
   15.950000     8.1547511757e-04     0.0000000000e+00     0.0000000000e+00
   16.000000     1.5084887979e-03     0.0000000000e+00     0.0000000000e+00
   16.050000     7.0868226947e-04     0.0000000000e+00     0.0000000000e+00
   16.100000    -4.2435040755e-04     0.0000000000e+00     0.0000000000e+00
   16.150000    -2.4631392971e-04     0.0000000000e+00     0.0000000000e+00
   16.200000     1.4429575578e-03     0.0000000000e+00     0.0000000000e+00
   16.250000     3.1172040716e-03     0.0000000000e+00     0.0000000000e+00
   16.300000     3.2228469361e-03     0.0000000000e+00     0.0000000000e+00
   16.350000     1.9042011972e-03    -0.0000000000e+00     0.0000000000e+00
   16.400000     7.7672604646e-04    -0.0000000000e+00     0.0000000000e+00
   16.450000     1.0357397784e-03    -0.0000000000e+00     0.0000000000e+00
   16.500000     2.1075213879e-03    -0.0000000000e+00     0.0000000000e+00
   16.550000     2.3986594621e-03     0.0000000000e+00     0.0000000000e+00
   16.600000     1.2471212755e-03     0.0000000000e+00     0.0000000000e+00
   16.650000    -2.1375867111e-04     0.0000000000e+00    -0.0000000000e+00
   16.700000    -2.8140255788e-04     0.0000000000e+00    -0.0000000000e+00
   16.750000     1.4500284060e-03     0.0000000000e+00    -0.0000000000e+00
   16.800000     3.7790424264e-03     0.0000000000e+00    -0.0000000000e+00
   16.850000     5.4928859923e-03     0.0000000000e+00    -0.0000000000e+00
   16.900000     6.9434857527e-03     0.0000000000e+00     0.0000000000e+00
   16.950000     9.6512686961e-03     0.0000000000e+00     0.0000000000e+00
   17.000000     1.4287379946e-02     0.0000000000e+00     0.0000000000e+00
   17.050000     1.9357658151e-02     0.0000000000e+00     0.0000000000e+00
   17.100000     2.2231456984e-02     0.0000000000e+00     0.0000000000e+00
   17.150000     2.1544544899e-02     0.0000000000e+00    -0.0000000000e+00
   17.200000     1.8424133992e-02     0.0000000000e+00    -0.0000000000e+00
   17.250000     1.5249033896e-02     0.0000000000e+00    -0.0000000000e+00
   17.300000     1.3344421308e-02     0.0000000000e+00     0.0000000000e+00
   17.350000     1.2089541747e-02    -0.0000000000e+00     0.0000000000e+00
   17.400000     1.0218918595e-02    -0.0000000000e+00     0.0000000000e+00
   17.450000     7.6205754135e-03    -0.0000000000e+00     0.0000000000e+00
   17.500000     5.5069082085e-03    -0.0000000000e+00     0.0000000000e+00
   17.550000     4.8623547990e-03    -0.0000000000e+00    -0.0000000000e+00
   17.600000     5.1277959757e-03    -0.0000000000e+00     0.0000000000e+00
   17.650000     4.7638253708e-03    -0.0000000000e+00     0.0000000000e+00
   17.700000     3.0595261234e-03     0.0000000000e+00     0.0000000000e+00
   17.750000     1.0305341198e-03     0.0000000000e+00     0.0000000000e+00
   17.800000     2.8994801117e-04     0.0000000000e+00     0.0000000000e+00
   17.850000     1.1645982089e-03     0.0000000000e+00     0.0000000000e+00
   17.900000     2.2549681576e-03     0.0000000000e+00     0.0000000000e+00
   17.950000     1.9882867054e-03     0.0000000000e+00     0.0000000000e+00
   18.000000     3.9511921593e-04     0.0000000000e+00     0.0000000000e+00
   18.050000    -9.4238570182e-04     0.0000000000e+00     0.0000000000e+00
   18.100000    -7.1927075946e-04     0.0000000000e+00     0.0000000000e+00
   18.150000     5.9432576079e-04     0.0000000000e+00     0.0000000000e+00
   18.200000     1.3132600931e-03     0.0000000000e+00     0.0000000000e+00
   18.250000     4.9958610284e-04     0.0000000000e+00     0.0000000000e+00
   18.300000    -9.5053989729e-04     0.0000000000e+00     0.0000000000e+00
   18.350000    -1.3493584773e-03     0.0000000000e+00     0.0000000000e+00
   18.400000    -1.6429762554e-04     0.0000000000e+00     0.0000000000e+00
   18.450000     1.4076366194e-03     0.0000000000e+00     0.0000000000e+00
   18.500000     1.9115608887e-03     0.0000000000e+00     0.0000000000e+00
   18.550000     1.4289931751e-03     0.0000000000e+00     0.0000000000e+00
